wallet_address,malicious,malicious_type,bitcoin_spent,bitcoin_received,total_balance,total_transactions
bc1qsq0h7gdth4at97ks2f0qm9lss4whg7pealjgfw,TRUE,5,0,0,0,0
bc1q75pjpl7yzlcd6dtrpmrjvpwal9s9p0yqmkjagx,TRUE,5,0,0,0,0
bc1qfwfjfvg3w7yswg4w5j26fj8f66mv96pjy5n9t3,TRUE,1,0,0,0,0
bc1qrzccy5ulqlw0dzs9w7se3823cp8dv6qus20p38,TRUE,4,0,0,0,0
bc1qrjtdmm4fpkwxl4r45qsu2vzj8xs0gkvxx5fj49,TRUE,4,0,0,0,0
bc1qqksnrhjx67p30y8ft6ysjjlvullcmwd8umpj8r,TRUE,5,0,0,0,0
bc1qfcav3ff5n7fwmm62qj8pzvguamux6m4x43quqg,TRUE,5,0,0,0,0
bc1q0lcjgl3yc6w24fcr8jgeedpquqgnm3eyz4dvx2,TRUE,5,0,0,0,0
bc1qpm7c50xl8ecud5efe6dysuctmlmhe075jff0vd,TRUE,5,0,0,0,0
bc1qpev7f8qqadsadhs3yrx9ky3pj8emynyg3tym6q,TRUE,5,0,0,0,0
bc1qv3yvwtn7cxyl0x4l8hmmrrt06ke6esu37n3jtn,TRUE,5,0,0,0,0
bc1q2mkwwgc8vpmp53fag6lnx6vk0sunh7cac3z7m0,TRUE,4,0,0,0,0
bc1qtvyppwucsrngvah22vl9hzkldghrc0pmjjmxcl,TRUE,5,0,0,0,0
bc1qdgzqlqdyhkv3s9kj38zj7jxwq9dnneq4lksa2u,TRUE,1,0,0,0,0
bc1q97lgyvwknhsa8hv230nwwj63yfj4kgytrfsgqf,TRUE,5,0,0,0,0
bc1q8mptvx53ghk5634875f7d9gthm3x2gap75fuc5,TRUE,5,0,0,0,0
bc1qhcajza3j5m7al7uxd07v4yum2zectd4zxcfzzx,TRUE,5,0,0,0,0
bc1qadlq8j7u48fwdlqqqah24cselchsv8gjnjxev6,TRUE,5,0,0,0,0
bc1qtk6amqjdun49ksw5tyfcg43w4fzq7stvj8gu72,TRUE,5,0,0,0,0
bc1qmflcqdllzefzvtv3mr0vsknl0ec0ejn2228err,TRUE,4,0,0,0,0
bc1qlm6j94gkp45qwgfu3j4p85n5y9cap4njn06gkh,TRUE,1,0,0,0,0
bc1qw0ngygft0che5nhvmn5cw9hqc09hzs3q4urmeg,TRUE,1,0,0,0,0
bc1qt8dx7sct9sev72a2akhhw99vycp3nx8h82ln6e,TRUE,5,0,0,0,0
bc1q498axpkr2efuw6hjv2yq93utzwa6dkc2schgfn,TRUE,5,0,0,0,0
bc1qpq3zgns29hm8tmu0feg68ph26498xat65qt5vs,TRUE,1,0,0,0,0
bc1qeds8dkk9kjjjjhg046tk9wncx2d9lnp8sc29fm,TRUE,5,14698705,14698705,0,2
bc1q53zcdsqdgwwg8tnnycy6vr04p4t8sx2keyp52k,TRUE,5,0,0,0,0
bc1qmz4qfhg44z2uugckfdegda6dcyjpydxdg7k96v,TRUE,1,0,0,0,0
bc1qwy8xvmtd5805q5l0kj3cmyteekwt8yj0reas0g,TRUE,5,0,0,0,0
bc1qn9ewg54nvhyed9ufsru7qwc7qjhnqh6szejdt4,TRUE,5,0,0,0,0
bc1qny3qcpseaedr87ht0qeaw6nl0vrh93gx57mshg,TRUE,4,0,0,0,0
bc1qdkngrgmqtnkevlnm4dsj996u235yt402fujcwq,TRUE,4,0,0,0,0
bc1qr620flvkwn8ycnmydfl7m367c8wlehw09y55zg,TRUE,5,0,0,0,0
bc1q6nxs7mr9nq4y74kqa2q94xvlzukr0nr3zqdv3z,TRUE,4,0,0,0,0
bc1qxh3luyta766xgugv8vvn7ut6uj5r2jln24ac28,TRUE,5,0,0,0,0
bc1qd8zm7mnawe82fe54zhh6pwh3ggu9xr6n7yfe8k,TRUE,1,0,0,0,0
bc1qjhcfqfxyag2w9ff283g93xglqajjpq5n4ewq3j,TRUE,4,0,0,0,0
bc1qx40fg33ey7fevlvvzg90nj6hytruyp70yccn5u,TRUE,5,0,0,0,0
bc1q9t9ky0e86avsuc9v3rrx4dlhac23nznac2rtuh,TRUE,5,0,0,0,0
bc1qdcvxudly5y3kphfz90p530h9y4t50x02dylgxa,TRUE,5,0,0,0,0
bc1qkk8mlu0yemngtc64xkkyt2283ujfvp8ve6z8vd,TRUE,5,0,0,0,0
bc1qvmed2ke3ddhjhd6xg4fh88yxuawdufgzvpxl5v,TRUE,1,0,0,0,0
bc1qz23c8fhwq23smnfu5eppl5vughfyh8ax6pxjdj,TRUE,1,0,0,0,0
bc1qr34yqf5k2sxpqlsq2pra2lea0dwv9s0ffdygx4,TRUE,1,0,0,0,0
bc1qaz82jv36fdcgqjvtq4fzl4uhv54dhkcpfcvut0,TRUE,5,0,0,0,0
bc1q5406dnhrmq6xjf4umw2epvaf28x36xqkfmsz82,TRUE,4,0,0,0,0
bc1q7ktmdghaxtea6dtudgch8u4af6ssqtw8cth2nz,TRUE,5,0,0,0,0
bc1q3me4r446jfz380gynqahlmwnrrfq0064skerga,TRUE,4,0,0,0,0
bc1qeq594n09l7m8t0ctnye75kaqkwh40j5e3zv7sp,TRUE,5,0,0,0,0
bc1qea5dkx7nucduha8m852mvr5h0lsn0728e79m2w,TRUE,1,0,0,0,0
bc1qslgauy8qpzjsdff2tv0s96kjv00rfe35yld6r4,TRUE,4,0,0,0,0
bc1q640trkvf8hsrerhm735j9djpwvk0sjz3c4rg9x,TRUE,5,0,0,0,0
bc1q64clcc5fghahfuxked5lymxjh7a4429h4ww3sy,TRUE,4,0,0,0,0
bc1qmx7xufc668te02tqqrnwq7946xtruk4uw4md8a,TRUE,4,0,0,0,0
bc1qfv6f8cwjmvduvh3lgwhxcfq9h7ufvxpjq9kuvp,TRUE,1,0,0,0,0
bc1q5mrs58q32apgaerv7r0auv745k8dh30k0sssa9,TRUE,5,0,0,0,0
bc1q00346dhhtnfdx9nme554tq5zhp43ga0kdsv523,TRUE,5,0,0,0,0
bc1qsky8242rx03zw8u377gqp6ur4xwx89qcrkqe3t,TRUE,5,0,0,0,0
bc1qln7wfd3zfxxhvkjx9l6duv94jssyfss4m4t939,TRUE,5,0,0,0,0
bc1q3eel0hqzytkm8q8q8nxs82a3jvfrq8fqahngyg,TRUE,5,0,0,0,0
bc1q7tvqtfgc4xt7xwf4f6ju8xls3w45nn23uaczr0,TRUE,4,0,0,0,0
bc1q0z5tp9phrgcvk3ldardjrclfknwyfy23nq8j3s,TRUE,4,0,0,0,0
bc1q0w0fqh22dquhagsca5azlj7kyfc5crmvzmfvhc,TRUE,5,0,0,0,0
bc1qtetxygjt8hxavxjhm0d5q0npwk699kj5lme9qh,TRUE,5,0,0,0,0
bc1q944vx0tm8uashmz450xkkajcn5z5ssgeh2s3nh,TRUE,5,0,0,0,0
bc1qsy0cq6quwc44glg550wx6qe00063ann4ya2uca,TRUE,1,0,0,0,0
bc1qguhzq528qxwq2tgdk69uv7j3td2jkzk0rgnqgs,TRUE,5,0,0,0,0
bc1q0w6pehaqrd293e7gjz9s85fzuayprspykanesl,TRUE,5,0,0,0,0
bc1qr8g4ed39sl92zpnw3qyzw9sdg9kw32e60027vt,TRUE,5,0,0,0,0
bc1qdyrafkwucwlrpmlc3rmyvkqr4c7f5xq94rz3g6,TRUE,5,0,0,0,0
bc1q0ee32t0tv9vzlz83znqk8x5m90n8h4x0fx4am4,TRUE,5,0,0,0,0
bc1qdfvylq8cgwyxk4h6c2js0ujrgkm0y990j3evn7,TRUE,5,0,0,0,0
bc1q7uyuq66hx0yyes23j8uxswawk6zj68y7xgtn7q,TRUE,5,0,0,0,0
bc1qlrtq5c67a20dlzvwrqleq7exs0dfdahjmm40h0,TRUE,5,0,0,0,0
bc1q0nnje3ukwtgtjgwjfzsvjjja5ne72j64fzkteu,TRUE,1,0,0,0,0
bc1qxszwz3rtzhyqf8jecv45akn89x3dcln8p8vura,TRUE,5,0,0,0,0
bc1q65qquzvu50hu2ufa286qz2x4yldkjd429xeu4v,TRUE,5,0,0,0,0
bc1qvwgf2z3nf43xu6ca5c9vly70cha8qy77h989wt,TRUE,5,0,0,0,0
bc1q8pej839zkq86rt6tesl5unv0j7lkyzece09rjs,TRUE,4,0,0,0,0
bc1qnqw8hj3ygacj4j0d4a2dw2shudcu0fqp208far,TRUE,5,0,0,0,0
bc1qcvy3077r4ac6w57rawhqtyw92u4mt28jyk9hqh,TRUE,5,0,0,0,0
bc1qlam0393kn2qx6m29w0cu3uhhuzdnxtmmk0c0ak,TRUE,5,0,0,0,0
bc1qgkx789res6khss5g8m6tjsrjyfwg8fm6y6ftea,TRUE,5,0,0,0,0
bc1qck2tsxkakkvkxdnu5wydrw2k6lq74znaa7cp6a,TRUE,5,0,0,0,0
bc1qjktlfu3wfk72vrj247rrn34u58d9dmugzf3m48,TRUE,5,0,0,0,0
bc1qcfxpkdvpspkfqg6pzhwll4u3q6jh9f46wcn8qg,TRUE,5,0,0,0,0
bc1qm5dxvecu836anl6ry4c4c8kwlxr3w464mgv833,TRUE,5,0,0,0,0
bc1qs98fpv8rs78la6r9u5e4nzpsq833ehw4n8hwdm,TRUE,5,0,0,0,0
bc1qsvzluuwc76zkfrf9jzmfz789jndt5guau929u4,TRUE,5,0,0,0,0
bc1qf6jf08xsvss4vpgllxsxeq2wxgkernc24ef5yr,TRUE,5,0,0,0,0
bc1q7vl4a0k6464tzj5z63wduwyxj3qp6r2x9ctmvr,TRUE,5,0,0,0,0
bc1qf9nyfts07ppmz8vkwzw6267f25zwf4xqnyl9h5,TRUE,5,0,0,0,0
bc1qmn3723klchvdtpek0t8myjuyymwdh6c96ynxan,TRUE,5,0,0,0,0
bc1quadrg6p9z7k43g5g432dxmtlwyp5twaseuxrc8,TRUE,5,0,0,0,0
bc1q8lzx52dnnw89d2g03lh2syjr37unv5dgp782fn,TRUE,5,0,0,0,0
bc1qhq2h8wuc7lrgpu72u9qrwt09uqjtj9cd8mw3pv,TRUE,4,0,0,0,0
bc1qj75jyu3psqdfr3enr6sf6c8p6d0ldlr58yulsa,TRUE,5,0,0,0,0
bc1qna8gm6umszjut6m7ffs98us5yx5ea0rvtea7n6,TRUE,4,0,0,0,0
bc1qhvly7qhe8g95x02rsvt46ksymhqhvg0k55p3se,TRUE,5,0,0,0,0
bc1qnq2005mvwkeseu6zvjszje0sx3wapa5lkvg4cr,TRUE,5,0,0,0,0
bc1qlpr4vqlam9wveglj3qj0mqg4470ajzpe0wqvea,TRUE,5,0,0,0,0
bc1q7mrfmq54vqpu4wry9kg4xv2jlqgs0cuvjugtqt,TRUE,5,0,0,0,0
bc1q5yygn2hyrqez8p8umcj2xzgmpjgj5urtyqh6gr,TRUE,5,0,0,0,0
bc1qcckfmk5vl8uwcg54d8a3f2z4wqhhq60r0r7nwv,TRUE,5,0,0,0,0
bc1qzdjmqjlcs4ehf4hv9482cel4kmmlrrfrs3hjle,TRUE,5,0,0,0,0
bc1qqk0gak5guwfdfn78w5c7wr9tvr05seqwzxj7x8,TRUE,5,0,0,0,0
bc1qeep5xlfzd8y4x6lk990dvq34f2vmqe4x43t030,TRUE,5,0,0,0,0
bc1q3qcsq4t6xm92y3xy7kfll7p0ufzgx4kqlg8kjz,TRUE,1,0,0,0,0
bc1qnxmtjmjvx0yzuj8l6mm55r6gj6dmm6ruh5h9ct,TRUE,1,0,0,0,0
bc1q3vcwlkw5dzgmsu6zdlhkp94frrlnpn2e5y95ua,TRUE,4,0,0,0,0
bc1q3we4vmsqadyw3rqnvkztj76k7dvstxjmphkaeg,TRUE,4,0,0,0,0
bc1qnv2qmkcke8439l0js2d6p78n4qtmlvjecc4x3s,TRUE,1,28328191,28328191,0,2
bc1qnyt2a3xlqhhaxjsmfn3qwlqag8ucan0h34ec6r,TRUE,5,0,0,0,0
bc1qdyyzx4tu8qjdngtrr9yswduqcqeeqvdgsxz36k,TRUE,5,0,0,0,0
bc1qn5qy638zqw8g2d2jue0v6jmjjenm6p0389l3u7,TRUE,5,0,0,0,0
bc1qxwvcuz9gsvmj3ykrw68cvexwq7uj62zh5zdq69,TRUE,4,0,0,0,0
bc1qgmlamw6llanc39h8qr3whfyrxh4er5qvfd4yx8,TRUE,1,0,0,0,0
bc1qzrvet3gh2zz7dwg48y8v3salqyc7zzd2vq2f0t,TRUE,5,0,0,0,0
bc1q6zrsjpqp5hluczzva5vxywjdsy2zgeteej9hsn,TRUE,5,0,0,0,0
bc1q2duy4zcw5pd07rl40trrwhcslu3wf20yvkmazl,TRUE,5,0,0,0,0
bc1q2nfn83wpsvy9lnhxazqc4ctaywd4knnwvnepr2,TRUE,5,0,0,0,0
bc1qg4fmv553nksr77rdsxgtpaf9s7az0yccd9zydn,TRUE,1,0,0,0,0
bc1qr3wp8l2dt4snhncfjz8tqt3dh4ecwd97amjd4r,TRUE,5,0,0,0,0
bc1q94rz4934grffk4qy709sclgazlc2yyn2d28zfl,TRUE,5,0,0,0,0
bc1ql5ss549a3e5j337yc5vz8p96mmxlzefc4pe5js,TRUE,5,0,0,0,0
bc1qhc5had62fqcmhsdrm4kxukjmtw7va8apejt0vr,TRUE,5,0,0,0,0
bc1q8se4x07j2g38mml7uj75unxu8frrfm5feeh62g,TRUE,4,0,0,0,0
bc1q4fj02hlds2qryexqf8pua5mgf3wd4zq86rr4sd,TRUE,5,0,0,0,0
bc1qwgvg9t5shsaqlkg374n85zl874ev93kj8rvfz3,TRUE,5,0,0,0,0
bc1q6j9dausgp57ywv2gvu2uvd620rgl8648fp3yuw,TRUE,5,0,0,0,0
bc1q0khq7fas768pz4xvde2hzph85pca6pyvmlr3yv,TRUE,5,0,0,0,0
bc1qa2ttzpt7j85vz4ych5288uxszdp6snnc7uu8uy,TRUE,1,0,0,0,0
bc1qn2ykx2xaadr8wdhk0jjd9rn0m7lkvx5d5l62sr,TRUE,5,0,0,0,0
bc1qfhz8t3cvz964exvfxtq8acxpzuwv73gqselvwa,TRUE,5,0,0,0,0
bc1qkmnlrl6y978etncnddkqzfzfqdulavfmkvl5hf,TRUE,1,0,0,0,0
bc1qtfjyu3sr9dgstmqa9f5whcg088p2ltlxs9040s,TRUE,4,0,0,0,0
bc1qswlw76a3vae2mp7e5vwgmslgj952ww20rsfkq2,TRUE,5,0,0,0,0
bc1q2jh4z6zhqlwjz8neuzpn9a7zzy7aned0h0rufz,TRUE,4,0,0,0,0
bc1qn7r0p5qnu7zcq2ncl8qznpttjcankclswhyp5u,TRUE,4,0,0,0,0
bc1qjpa05c3pun4r5yfr57kw2snkanxee67sz22wrr,TRUE,5,0,0,0,0
bc1qufk6g4cpphgaj8s2yxzndus897uzw8rathfulu,TRUE,5,0,0,0,0
bc1qhff279qeh4j356q60m43g8maspz27kde2jerhd,TRUE,4,0,0,0,0
bc1q8quk8cdfzavx2rfpexenxuc2hqzytqhqrdxxfy,TRUE,5,0,0,0,0
bc1qjyjmh8gp2klskwyxd5fq5m6k3u6d49n35d7ww8,TRUE,4,0,0,0,0
bc1qrhnfy7yzkw30py8q2yr64kauq64n8tyge5a0tn,TRUE,5,0,0,0,0
bc1qu22scnzx89zhgfk5kvn9w45k36e0rq9hafeqhj,TRUE,4,0,0,0,0
bc1qy2u4cmzq8xe88sh0lzssjvnu8x97xcnssd2jkx,TRUE,5,0,0,0,0
bc1qd73a38damm2z3wkhxz8y8272xknqzchjaxwfz7,TRUE,4,0,0,0,0
bc1qz7447j0zvs6r2vf7pa2lzpgj0l2nht6hd0c0mq,TRUE,5,0,0,0,0
bc1qfa3mxm9jdfgqv3jt4ame7n6pf5hr3uw4w8yqye,TRUE,5,0,0,0,0
bc1qts0z2e45f7qdc3untlz582nvhlmj42tz00kegw,TRUE,5,0,0,0,0
bc1qy4mgd4z0ynmg46tm5xeq5wyr0e797xfn6z6p6s,TRUE,5,0,0,0,0
bc1qlskeu7tuj04x6cqxk6wnuyqjqpyfdt3d9ursef,TRUE,5,0,0,0,0
bc1q3u7r79qclq7qwyagc349zky7chff60t48y6q6s,TRUE,4,0,0,0,0
bc1quqwgvqe9njfc8nfmm4p9djr3kfwjpa9942cjy8,TRUE,1,0,0,0,0
bc1q05guzwgaeddxpherxhzq4a8kjpqrx8hmkawvfv,TRUE,5,0,0,0,0
bc1qrvytdesuzz7emk8e969wmmnrnuh297gncpjlr4,TRUE,5,0,0,0,0
bc1qk6rze52jvyjl5p29qnsfqypazvqydmh5lkxq73,TRUE,5,0,0,0,0
bc1q7c4hdwfk0fv5uj8luff59t9wqjvqp06eyr2dl8,TRUE,5,0,0,0,0
bc1q95c2vv0v4h6r8dn5paz4tkjqdey0sg72jawrt0,TRUE,1,0,0,0,0
bc1q7vhs2pzdshaxgx53g9jn98aqrzfdafduwafk5y,TRUE,5,0,0,0,0
bc1q334hzltfa02gc4jl3cke624nulzkzrh2me9vm3,TRUE,4,0,0,0,0
bc1q9revg0kchkn9z7mp6gagmd8mdvz0090shl7jk7,TRUE,5,0,0,0,0
bc1q53lfzhu43tclll0yskayh5w87eeunhdr6keqtf,TRUE,5,28155941,28155941,0,2
bc1ql6j9cknmnz7cpvx9k43lnwfg5558qnhw2m7g3c,TRUE,1,0,0,0,0
bc1qgfpp9qqrunupqagptzxqy659c0ynt8ulnumatl,TRUE,4,0,0,0,0
bc1qrq5zn7rqa9qq0yrj4nls9leqjfea7s9gnflvq2,TRUE,4,0,0,0,0
bc1qj5hmyghjjp8fhrpr3wl47wf66hr3224xgpwpnh,TRUE,5,0,0,0,0
bc1qvnqexeg9np9cecdnumdvq38kgwuyvwfh6w7xtz,TRUE,1,0,0,0,0
bc1qxxw3h0q7k6xlk20dh7lqrm9ut50qr7kls06fmh,TRUE,5,0,0,0,0
bc1qe5es4dyeyz9kv7e5xc6lxa9hyvtxhqe5pj96es,TRUE,1,0,0,0,0
bc1qgw5lhqz0y83k5x8hwztzu48u74qhht26nrlcdk,TRUE,1,0,0,0,0
bc1q590c56ft8q6anpxkn7s9m28lpecwpyu4qg573v,TRUE,5,0,0,0,0
bc1q3h2zc560nqnr7mjuh30vemzajah39frdjmv9xx,TRUE,4,0,0,0,0
bc1q6thwgp0vkame3dfq2vuaa78mdlh5fdhnyrpqvt,TRUE,5,0,0,0,0
bc1qanuqp4fpqnpxclsnrrf4hzum834ec59p06s6s3,TRUE,5,0,0,0,0
bc1q9gayszkp5s9w7tmch0j04yz7uwt4f3n686lmva,TRUE,4,0,0,0,0
bc1q659rl27jf5ur25eeqhx3ngnlhfs92szswglkrr,TRUE,5,0,0,0,0
bc1qumts36kdh9mqy33dlg88vfzr3t9flxvs7pl3wf,TRUE,4,0,0,0,0
bc1qx7y8e4xm3e9mg0st4hzgh7m2eckaf0j6w4qehg,TRUE,1,0,0,0,0
bc1qjcy99cs8na0w9gtmx7vunwzf6lgdtfm6hyzxkd,TRUE,5,0,0,0,0
bc1qedsaewd8uq3k9y4cpu3d2phsmd5c95h5f8fr9u,TRUE,5,0,0,0,0
bc1q4fgqw5zx5hhptv02353r4ycxftz7larx2q2yxv,TRUE,1,0,0,0,0
bc1qmt7xk8nmdw8r7tkmy737lsgznq6vatq4ampjl2,TRUE,5,0,0,0,0
bc1q2znu3lmzpc4gtsttz2xymzwqem5z504qed4vzs,TRUE,5,0,0,0,0
bc1q2gyxllhckepqrtcukmy7j8u7uksp2vsdlhxkz8,TRUE,4,0,0,0,0
bc1qesqgm24hknejj4zafah3atclkpz222tdx26324,TRUE,5,0,0,0,0
bc1qy47vmd9ujlja4c3kw5gh8gg2j3p89s3uxl3730,TRUE,4,0,0,0,0
bc1qs7snnk8cx6vr33gd2gwk9amq4zt2xzevgqucr2,TRUE,5,0,0,0,0
bc1qscvecc3l23a9sw04xzd87dc8fg5nwfupj4htqw,TRUE,4,0,0,0,0
bc1qcsufmp47n86kcz7lyrmrqmxgyjfgxklx27wrke,TRUE,5,0,0,0,0
bc1q6kxrar54j6wnfnwhmj03t7h93r4eyq4nwfspwc,TRUE,5,0,0,0,0
bc1qtu9wvgqmxrez0lth8s88k9zpcza2lvd3luxjq5,TRUE,5,0,0,0,0
bc1qrrn0yrhz0cc08f9h4kgr07g6l9cqdd6enj7wu3,TRUE,5,0,0,0,0
bc1q4s9un3fe7l4qc0wh0hxkxlzvj4a7ycxa60hxdn,TRUE,4,0,0,0,0
bc1q68etsmgyq50rl3zqxrtlegm83g5ehmqq67nj7v,TRUE,5,0,0,0,0
bc1q6tnemxtpsew5tq8xfmqgpcg8cz2z2f96wysssn,TRUE,5,0,0,0,0
bc1q6w45r7vrnn8n3rnrxqastmdczehhcdgemgc6rm,TRUE,5,0,0,0,0
bc1qlmw4tkddyg44v8agm2a92ph8eafcypkwnylz47,TRUE,1,0,0,0,0
bc1q44h9vh0t9pp2uvfx3t86x6svx9h6zp2wwr2ydy,TRUE,5,0,0,0,0
bc1qxfgvj9de23elpcttwqs67xjww50zc7nsfwglhk,TRUE,5,0,0,0,0
bc1qcv7yxggzqfv4dxaq6dujw8le6fact3gns0hdyv,TRUE,1,0,0,0,0
bc1qch7ejeuj64tqx0j9hxj0ql4s7m5kah4r8ap90x,TRUE,5,0,0,0,0
bc1q2av482pmrfnf780wjzqtmgwr2e7l7kk3kx6p5m,TRUE,5,0,0,0,0
bc1q7r3qfl500f27mxugv65sp5pd2mc79tt9qy26vz,TRUE,5,0,0,0,0
bc1ql055vaa5qrc6hp5vztaxp8mmvfrxreg3e0kgx7,TRUE,5,0,0,0,0
bc1qeyzd569jhzp7tnf70t7vwnw4uwsmx7k463a8r0,TRUE,5,0,0,0,0
bc1qw5lrpdt6lx4ra8n2u7v9dlfgvg8esmdm7as9x6,TRUE,5,0,0,0,0
bc1q5s3waexkgft5cckvvx0cf8qsutr5xvcywumjg2,TRUE,5,0,0,0,0
bc1q8yd6lzxj8tw9dmflwqw2wq2x2vgssz0tfmclh0,TRUE,1,0,0,0,0
bc1qt0dlk4w65rfrhfh3nz82jymzy52qc2afnhz8jy,TRUE,4,0,0,0,0
bc1qmcqeljgzjlr33qdry6xkz6cwrhays2wm6x5hkp,TRUE,1,0,0,0,0
bc1qc65w8pp8jecwpvez3945yal7a77g3rfwshqgus,TRUE,4,0,0,0,0
bc1qfsugx8muls36z3q07x4h7nskllqy9x2j70jnfr,TRUE,4,0,0,0,0
bc1q05cddsvaclgc0c0tyd489lumcg6q4x3h2k8g96,TRUE,4,0,0,0,0
bc1qj0lwnypzzgt9sudmjhat04jqlkrr24q46yztgh,TRUE,5,0,0,0,0
bc1qvyx0j8n9u8dgjwvwm39gylp54c5u0rxav4q93e,TRUE,1,0,0,0,0
bc1quf99rmn6jvqusr9rm5vuj9304xzt9phe33tkpk,TRUE,5,0,0,0,0
bc1qttjjpa73rnaz3j5yy2ucpxsr3jselpn7ukla32,TRUE,5,0,0,0,0
bc1q50j9y6wq3n9gzy5yh7m2f3mvmkajxr3rzapfa2,TRUE,1,0,0,0,0
bc1qj0fmew3qpk66rjaeajcq6r0aezczcn5xvp5krn,TRUE,4,0,0,0,0
bc1q2nmmznvjp6vuuzsac6n624tsc4g3hmhct22djz,TRUE,5,0,0,0,0
bc1q0ft3a5r8ml3a7wdnclchn7zx6r0yvxlaeutg4m,TRUE,1,0,0,0,0
bc1q92z2gythhnj7az7ynj5d0ymwdafqt43ypzkgnr,TRUE,4,0,0,0,0
bc1q53fr4977gmfkyhrzu2lvy844kf8znqajt4yj98,TRUE,5,0,0,0,0
bc1qka8dutwwhs0vvmd0c32z84su3f8dq8xygxecd5,TRUE,4,0,0,0,0
bc1qf35zmhm9kfd0fu3hy8pr7zpdu6rczldq2n28yj,TRUE,4,0,0,0,0
bc1qerg29y0l4u0xatz5k6gdgezqq72e8t7hcvlf6f,TRUE,5,0,0,0,0
bc1qw60su5wlthwd8khmsdp37uq4e2gczm4jl7q90w,TRUE,4,0,0,0,0
bc1q3vduex335g63cjyl8x7g95g5rdwa7t6we5qkd2,TRUE,5,0,0,0,0
bc1qr6t9s589chta88tz925l5u80fqauw6m5ujtrsg,TRUE,5,0,0,0,0
bc1qvx7lafrh0nfvwjydexnt4lg65x3l4uunnsecjl,TRUE,1,0,0,0,0
bc1qlewvrag5vs2mdujdtvevcf66hnahgkz2xtxm7j,TRUE,5,0,0,0,0
bc1qfh00hh8d4tckfsnzz4fm5rhrt675sq7l9v37d9,TRUE,1,0,0,0,0
bc1qyn4luma999h69p2tppmhezjwgmprheyjn9qmdc,TRUE,5,0,0,0,0
bc1qj7uwtjveca40n7cefgyjlt8msu2xl56xhh6gyu,TRUE,5,0,0,0,0
bc1qljjqfg4zl9hmhvjehhde8gz0yjctvx59lt5rd6,TRUE,5,0,0,0,0
bc1q06tm6zwz0tk4ylncz4eua69q54344pwnvh355f,TRUE,5,0,0,0,0
bc1qdtjkmwc0qn42p740f4pfp4pvvfsq792w6rwl6q,TRUE,1,0,0,0,0
bc1q57t6nsydlhwrw9fz5sw0w8ycxct960e343s7v9,TRUE,5,0,0,0,0
bc1qa0apkl75zu2pxugpz0cx56kfk9e0xknt22tvx7,TRUE,5,0,0,0,0
bc1qc8ej03lhjevh0ayz3q9te90vpjx47z6h0eypjs,TRUE,5,0,0,0,0
bc1q4ckfeyj76xc063239uyqwmys0e5f8f0rj3nu3v,TRUE,5,0,0,0,0
bc1qd09wp4qf2wgu4fupjhff89l4kvzx6em58vydhn,TRUE,5,0,0,0,0
bc1qfz50hqdg9jd0mm8w0jhd4arwz962l2scefv05j,TRUE,5,0,0,0,0
bc1qrnlpadnf5ts2s0y63hfg54ses6eq36nrx74n2p,TRUE,4,0,0,0,0
bc1qhajrmutwt45q5zvm0fs3050g0etqw6rylf5m5v,TRUE,5,0,0,0,0
bc1qwekuls8nkhxp3p3ym4zxy22rrkxy2n7f0yydy5,TRUE,5,0,0,0,0
bc1qpk4mx5hw72eavxnnnsc5aly4ke3224adly8hus,TRUE,5,0,0,0,0
bc1qd4a2qjzjckfw7dkksj0hvnznn4gju0sppjnd39,TRUE,1,0,0,0,0
bc1qkrd27gmay2z87wfu2uk7s4e83ly7cx0jcqpurx,TRUE,5,0,0,0,0
bc1qlru5hu4r3pngyzpweqne60qrjlshr79mq3kcd3,TRUE,5,29355184,29355184,0,6
bc1qexf3550ccamgtqgqlpv0tnj766ax75qyfcuwsd,TRUE,5,0,0,0,0
bc1q9cjx0xgd5ssf3t4aqx0rffmaxsp3jdw53hqad7,TRUE,5,0,0,0,0
bc1qe6c42l663juh2nfg63jkdtk078550drz92wvq4,TRUE,5,0,0,0,0
bc1q3qm20rwq3efdpj3nc0jd8y9fvtfarfq3ylsrm2,TRUE,5,0,0,0,0
bc1qvwq2agv2k7rspyqyjmmur4whyvqyy6tax099qt,TRUE,5,0,0,0,0
bc1qpesk9frlnzw2zfjpx8e57e7vzfj2uf6zxf0t4k,TRUE,5,0,0,0,0
bc1qvjvrwuhu2a0mwu674nhl9tnvrvjjzfu2tv0h80,TRUE,5,0,0,0,0
bc1qx0j0tyujpp3uj0rgn7cf4t75ats2zkxr7qud46,TRUE,1,0,0,0,0
bc1q2zryhjmshdcmhu9rl8wfhgheqathuh0tpvlgkq,TRUE,4,0,0,0,0
bc1q9sk38cpmtmxg4vnpctplx4tfmjextvcw6jrd6h,TRUE,5,0,0,0,0
bc1q5huqjuzya4jlcf8cvzy4p540pewzexjzzkhznc,TRUE,5,0,0,0,0
bc1q4qfq24yz83qlq9jsjmmra0n3kauazk7xx8l42e,TRUE,1,0,0,0,0
bc1q74m7nny5wmkaj7t6qa2xwkd6pvy56ca2glsymr,TRUE,5,0,0,0,0
bc1q475mkhelpekaknec29ntcpgmvhpwfx9dr9vhqp,TRUE,5,0,0,0,0
bc1qc27uuq7mnjahgn35eed4479pc68qjufxz3fspl,TRUE,4,0,0,0,0
bc1qf7yem034uj7c74wj2jtm0ze253s3mdua45u6x5,TRUE,1,0,0,0,0
