wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
12Ue35FxmuGw9GyyE5ukgwfALNKBPEFQTk,False,0,19900,19900,1
12eJdL5G227pdRtTe273JeT6brgDid8td3,False,0,4349239,4349239,1
12TQHxngp1pznYEdfEEufRon6w1V4V4HH9,False,0,545682,545682,1
12FtnphZr3tB69FCMwXwxcghGvGRsNM8zx,False,0,10000,10000,1
1282URXfLY7smhS7SWGADEMbfKz6K8XUBD,False,53576,72812,19236,3
12o119DcVkr3NtaRLxreZqzYh3c2W8rvmU,False,0,1405,1405,1
12p38JGn1eNp7CBwei8Z1fp3EyHwUKRmXA,False,0,6371319,6371319,1
12U7VGTVkJvjMiz6okEdBDgsxLGNgfs395,False,0,1644,1644,1
12MeSBFRpBegoaTYqAgCLEJ9dfAs4NgF35,False,17824278,18020000,195722,4
12XHRoNdBDqw22gd71oNgeYwWyLVpcXJW1,False,0,813,813,1
12JtsE6Ss9wU2eB5p7uax6TpHfih4A5Mwr,False,0,49062,49062,5
12owkzLhPsSuUXTqwdmZA9Cj9TrnGGfPkL,False,0,603966,603966,1
11y5n9fV67kemk3WdGTFYHyrA8tQJPqnt,False,0,207425,207425,1
12QbcNuGiaK6zWYnMgXmqFi4Ye9wz3Vzum,False,13785,44630,30845,2
12tQE2DRgqJN8vNjQq6LXdSXtDovKveioh,False,0,7426,7426,1
12KzZwAQivH61Dvz6xEH8sUeXmgYA5WBwt,False,855854,991684,135830,3
12LjEcRSz4CgjtDWH2uCFSbMwwD1B5Wi3t,False,0,10000,10000,1
122oXyaEfsD1b4gCkahJh6ABL3bM3uWqTz,False,0,50000000,50000000,1
12ZMeuUsKmZnwd1G3U9BYrRHwYNQ2pMKyM,False,0,594000,594000,1
12udegyCwckPGxBCH4jm6np1wha7ZCr76N,False,0,468584,468584,1
12k7YyeZw3M4amunVDXasTo86CkwDZ2Ujj,False,0,3858596,3858596,1
1157NFUFpuv8QSaXWfaZswiXugp3Tc5iuo,False,151245601,151245602,1,5
12E8MbuBtSuY3AvW5H8JcFneidmFy47qYB,False,0,922286,922286,1
12qPoQapgm1JxqFpFzAtRHNG4RmtLQ8ert,False,0,4799952000,4799952000,1
12qcwB6WbtzREajbD9t4thyjE5tyvRFqnq,False,0,24917433,24917433,1
12M2pxY1btwAGppFw83CC7NzTVzLHpqBvf,False,0,6688306,6688306,1
122ybrNW6GTw6e1QfuYycD4nfpxarG71An,False,0,793384,793384,1
12oZQ99kJdksozYQA8AVakm6rokgpE77bT,False,0,59630,59630,1
12RKN4nAEunoq1iY4GH7puBFthvbsMzN3o,False,1525152,6325399,4800247,2
12Rr8GeoVooU7joe1TAgW537D9y2fUtV4F,False,0,346523,346523,1
112NbSToGcDWmxcFfNvHCtVkFh47A9AMiY,False,0,582780,582780,1
12H45Tmsoz1AJZQYi2PEhTha8b8PdYxvRW,False,0,4514,4514,1
12pyxfftZYf4Bu2V2kMuu7VWDGwHYcf7he,False,0,3201200,3201200,1
12npkuQo97gruK3qUbWxzsYvPWVZX1MLHW,False,0,744,744,1
12tVfCVgcY66GvnYTbnvC2zcoEhvj4hFVY,False,0,995127,995127,1
122EBVdoLqXbpgLoj1NB2fg6FJ1rjvyEW2,False,0,2075,2075,1
12YwdoGhTMkSzacwUYHp8y2zYcUxQM1uuG,False,825699740,825699741,1,7
12Npr74z3EY2S4qXyGbA29DSiJerFe2Agh,False,0,20000000,20000000,1
12UFKkcdfXSudL8tgPkgMjBQQGPR3gb2MD,False,0,100000000,100000000,1
12RYSC8JpUR8H3GfFE4yF6RnmA7pwd8gRa,False,0,605,605,1
12Zf9tHxjDmhf5NksWLB9KN2t9Kdd7WtKm,False,0,5000,5000,5
115Kduq4vQq88QoQjqDFchPECXv12WsPfj,False,0,77000,77000,1
12kyt8csHQenjvRhhwXQaUhUtnAiLTDL33,False,0,2677,2677,1
12teM89t9uJ1JeXfHFH5VpMSqRTiV4Jns4,False,0,2480,2480,5
12TZc2xMR279sUN6hUdMHbX52LG4FmjsFS,False,1092,1638,546,5
12fCbZET33J9ttFWWNQsQr7o84QndXoygU,False,0,6327,6327,1
12Nuv3ow81wLfaLk5JxoL3cdnnR1CXpK58,False,0,42527,42527,3
12rgkEko3tTGe5g3qYrzoQgbcXAKhumKAS,False,0,13519,13519,1
12jwAMWqnnE7ppsSLxXbEpbxgp3Y7Kyt9T,False,0,610000,610000,1
12mXQaLS7M3AwqTFKj6atWNracovCNTXyW,False,37882943,37883689,746,445
12ZQrq7MJF7zqTpeMqhVZECMM7bG5nGkk4,False,0,7841,7841,1
129TT6MZ5ia2un4sdZejToDc2bac6kuajV,False,0,1697183,1697183,76
12eUZEWWMYmzyf8xkHWtRyxdn4hzdWJfJn,False,0,4575000,4575000,1
12Dzq3dYdHniax6UrVMTohNkKNZHge6EcC,False,0,87570,87570,1
12eiBUw8vYNZJNyQnPUbhotFvQpfCckD2F,False,0,67830,67830,1
12ULbRYRgYHuimyTi9NvwxyMzpKUbn26gU,False,0,643160,643160,1
12LR8rT1v69kjdS6imxvHba2UYvr4gJtu4,False,0,12231000,12231000,1
12kyFBn11oJjWgfVmY2YMrG9BwATuPQR4q,False,0,13032,13032,1
12N5e45tpm9WC38Z3CNz9K9BhVkSWRbngs,False,0,4656,4656,1
122xroHAXHFVhibQ4DGHcYzb1UNi5HULT6,False,0,12600,12600,1
12cxWp4jg3V4cCo2XAXt9EXWzogJQbkrTB,False,0,20100004275,20100004275,8
1161HjQWLoxVDCqjhwjhpmd292C4scBKZf,False,0,9962,9962,1
12k1PjKzr5gXnaWaXmUbQt4Xj4rVkgzGuL,False,0,5500,5500,1
12sXoiiVNFbvzzBY1aNBYpfPyVwhFmxtiC,False,0,956221,956221,1
12E56f3qGY2YoNTfH8R3o63sUgyQGBN9ms,False,0,454700,454700,1
12ZVMhN3EiKozPGjzL89No2RxckGcd235z,False,0,300669411,300669411,24
129y1b9WPt1eHGVkKKYoAoWxX9Z6NRqwZg,False,5500,11000,5500,2
12Q3tUr7DCGEbgmfBQzbZVaoJf1jpmLpX2,False,0,5640,5640,1
114zCkyigkMHmn8ufEtBnNNXGraVrCqqbD,False,0,43671,43671,1
12ZZ6WQkgx1vzbfEmhfqjppSLyos1uV6ri,False,0,11202,11202,1
12qddt3DUCVpY9MLZvqDGW5A96j4HEPt9C,False,0,1692000,1692000,2
12Fh7rjgLPwdhEwbHmRSkgyDKbwZqYSLZs,False,5785891,5791598,5707,10
12o4qDHUAtzDrGWvtydW3ob6sKPzHGMAh6,False,0,8997,8997,1
127egL4TgKNSQj1UctaX4dp1zVuCmYdGN9,False,31624,32716,1092,4
12nVVgw2gECF3DxSWwN4kMM3vp5oMUaDkn,False,9870,147946,138076,3
12ELt1pwGSmurxDciRKnuVVPAwzXKQNAoA,False,8772,15546,6774,3
12B9j8kN3x436Trm2ZTArCPusp8vpmw2f5,False,0,13400,13400,1
12ubPzp8U491aiQXTCsnDrQriSncqnmmkF,False,0,185786,185786,1
12jLcsBJrP13chMW96pVStA8Tkr4bdPCK5,False,0,3632,3632,1
12i93xAxVGTL65YrkzRaD4LNFjzM9ZFY7M,False,99950000,135350760,35400760,7
12oQzRV4nHqiD6nVzgLkBjApZD8KdnLKd1,False,0,2384982824,2384982824,1
12gvnLpGAq418X82ibDjYLNvC5f5NVPbyf,False,0,822,822,1
115GqmEdkAhYHhJgAwDk1ykcqouemAjvTs,False,0,2027089,2027089,1
124bqPsR95AV5QhmNVtPBwNxvjmAfMyMJm,False,0,9936,9936,1
12DHy8Q29oQmqrcuJfHNgbsPxQixGrY41y,False,0,109503,109503,1
12MewuHtoAH9kwR5mhHdexDrXApLzgTmvo,False,0,76025,76025,1
12BTy8ZETYrpMfv6saLZtyfhqueYsSQt3F,False,0,10314,10314,1
12TXvzT8HRs161ZyoZMyUMh3QpVXEewHre,False,0,7962000,7962000,1
12r2R9XHc7RKFzmDfNhr4jFtK1A1jwdaB1,False,0,19904402,19904402,1
121YWhyWMezBqTvogynT7FV4aJQFEbUoFu,False,0,99040,99040,1
114NKuzkz8CMq1X1CX3DjcAdPLtGVoxTm8,False,0,5941,5941,1
12d3Qjwo4ft7fB22pBftc1CFkKhyBAQBjN,False,9998227,10011245,13018,9
12pLujwHNjrjAQa5qQVrBuhTyTo7c5nr3e,False,0,998173,998173,1
112YZX2kLpcjYF2N54C9A9iog6BjjMuSqp,False,2567316,2567317,1,3
12Bi5KUydhxKTiMqatjNsH8zhNtvURUJ1A,False,0,5874,5874,1
123KEb2sw2HaHAYDVnQb51s9pDXEBLJ5qc,False,0,107421,107421,6
12fagWKtkhxfR6Eh2SVQxMrXeiJbCu4A4Q,False,0,24000,24000,1
12SViqKptytEboN4TLdFUzoxfockvJMMgX,False,0,35960,35960,1
12nT66F1bkzqaH9mtfyFa9Pomiu3ukqU7D,False,1748215,1748762,547,3
126udPbaJWVCsgLZheZWMbfZDEvGANvuuP,False,0,4350,4350,1
12oCa5dJXKXtdQqtZyZ9vKJ9zX4gYsmmj6,False,4183000,4183003,3,5
124gjd4iQGahVUduSTnz7XMhv9yhxC4cjU,False,702280000,702300000,20000,13
1281ofYUnmZufBuMVAMhpfur2kKoJKt2du,False,0,1100000,1100000,1
12L41hztsE4TCf9xG78pXE8tkMJemyeAC1,False,0,27280399,27280399,1
12mNpxW33r46Q584oRiR9kdQ5gZHv4Yya4,False,144000,144001,1,21
12VJG8ZQamTnUsgmHT8PjB5E2oA1gsPW3L,False,0,48380790,48380790,1
12dwbz7VNi3jqgoxx2Qi6E7bBCeHKKZQ6Q,False,0,10000061573,10000061573,5
123pe5QwBLCHLbbfnVThWA24r2chx4weMU,False,0,2450000,2450000,1
12dhxuX7S3e4EufvvvonxvyqHoBJ8G2DpY,False,0,937915,937915,1
12fT5UxhmadoZneiVff4rGfpaDhxFyu8WZ,False,0,3338,3338,1
12Kd2jtW7k2BzVGz1xXiBH1diZ3QEciCYK,False,0,366195,366195,28
12k5Lsoj2iEtS8PeQ4wgFaVUxbnzevWgpt,False,0,68514,68514,1
123Y7SzhqUPyxRHe5WAYF9LhsbLSVWifRf,False,10937500,11000000,62500,96
12NWj7L8cbwyJpvDr2kJnKSDADtiVBpPA5,False,0,1000050,1000050,1
128gZP5F8VeAbdC9XZcf14R4aUyLWGtFAo,False,0,67588,67588,1
12JLbQxdGCJz2u7Ynw5MWmWeoYGUWnjPDs,False,0,1641232,1641232,1
12P2uDTfnmQKeSp3gWfuPgZuE9qs7b2dTc,False,75910000,84480000,8570000,6
12AKE1x7jra972HmLEToRF5y2T5nud7KqU,False,4131000,4172000,41000,3
126N45JXn6tB1wpr5UwTL5tgjYZpLE4knM,False,0,364000,364000,1
12FhZ2vrcQAZMY5hFS8A4dqAmHahETkF4m,False,0,112110,112110,1
1287CKfptePFPkT2yqHU7qL4X5uUMNrBFv,False,0,30000,30000,1
12DDBPHfktVa46dtSpL9ZhWcAAPXJ3HBSo,False,0,4570598,4570598,1
12oqKsEjosFUdxWXqWJyCT5UpyS3XtPF8f,False,0,5745,5745,1
12aUqNbKvyagtXGxSbiGvC7RPUNZwKHixD,False,0,195960000,195960000,2
129MAFew5GvLNaSL5vDoShwgNvtxyvh4mr,False,0,372720,372720,1
12RjxZ1uofskbUxXdE4dtosVJQEovHdUFR,False,0,591340,591340,1
12h4fVccEn64ygZNqbCmrwPad77Arm4uGU,False,0,2243,2243,1
12d7qdXvaz1LciXX6j1RdrPwC6EGqRd8nC,False,0,9135924,9135924,1
12351yBRWFnBRcjeJDzmySWeXvNnrbCH2A,False,0,10000,10000,1
12qiiGWAepUdrN8fnenDz6DTneSpMVRoJw,False,0,60000,60000,2
12CWHDATxcVU8fTFbKa92qBVkTzuitPAfb,False,0,1322,1322,1
123j6ZkVrSGqPT59fXJfzHYsWMRLZf5qfw,False,0,24180,24180,8
12QHebYKs9pvPmLY3bjHB5EpVuKjdNo3oi,False,0,2941,2941,1
12fJ2ycW7yzZBRN2AoHiCX4z1NoWugwggY,False,0,464726,464726,1
12QfYPAhJKT2i8DpRhAJdB75aaHQsqujoj,False,0,23621378,23621378,1
12ch6Cbhzbr3ESZqSUTuHHPsAkmcZa4kry,False,0,1165859,1165859,1
12tGrjJVDkUoAzyAfkVLQD4jpP4Z6aZP5n,False,0,291730,291730,1
12cHmiXDiYytrwEeLgqF8QugVVW9xm9ygg,False,189405232,189405234,2,35
12dScMh7y7Qpfof94FFsEPH5UHmdAqERAR,False,0,2032490,2032490,1
121pEHiuY9WvEqokjXe9qfGAbBtgA3F9CN,False,0,1000,1000,1
12insHspnfQnvCorFUrQegQE1a5a8zXpDt,False,0,154184,154184,1
111oo1oooooooooooo2FooooXXVnGMan,False,0,601,601,1
124aw1pheUkzLAoXc5XdWuqnRXYwB9W5Zm,False,0,1524,1524,1
12QKFrgYksELxyT6qSfQFcZVfVrgN3Mmfq,False,0,1196,1196,1
12KSdbZ9F4y782b8PZSFSVtxDqXGW33Qp4,False,0,10000,10000,1
12QQ71XghmT4oUf5hzAYB3oC39dHsaQ7Mw,False,5267070,5893887,626817,13
12ezhD4zzEjLC3QLyEqwrHRvpaK9hPW7bn,False,0,74819,74819,1
12QB5xD9WXRQVUF7H2EVb98MJ5k2RXrbnc,False,0,9328,9328,1
12m4The2Nb2wPo7GNWMQVq9i7wWEi51Tpk,False,1458000,1816368,358368,4
12jmihGoS73zMgFE2PZNEkjatC9LFerWPN,False,0,18492200,18492200,1
12f2DucViYtAtHNWRUEi5THvS8PDvsXr7c,False,66246,201638,135392,6
12GhJTZUj5vThthWuRuLUn6YUDXBz16sKf,False,0,16160,16160,2
12b96mdZi9W4899GP8qiyeFLh5k97k7LPx,False,1663934,1753934,90000,3
12q9oG5xvqvv5rzG38q8zWUDDFtzpEScsp,False,0,2500,2500,1
12HEsWBk7sYaZnqUF7cHu7Qap2ijJpbahw,False,0,9263,9263,1
128dmUW7HP3DnMQRKAWgf7ybHyZqmKYMxd,False,0,6545515,6545515,1
123v4rysWRpB2QyMjGAXRBZJpcKxGBUzs9,False,0,1000,1000,1
12nn7F7hVF3T6mMiZvtZ57CAPrGXsyaU34,False,0,46384000,46384000,1
12rsLktir5EQgfaEXS4rGLsg6hMdjhaAhv,False,0,387576,387576,1
126GHEGgHxpZi5pjWdS3GNMGpDZu33VHUD,False,5955392,5960822,5430,3
12a9a3xF6EQgsiSgtjwuiT6Q1k1Cb7XVsg,False,66779,75779,9000,6
12FMGrVAHMwxpEye211gfRSjah7ux3J4aS,False,0,697,697,1
12kRAuhY8Xo4csrQEHzxjZ3GHKBGSKKf7f,False,0,250000,250000,1
12pjZB9MV488pWpzK4m2ngAZUQoS89RChJ,False,0,111858,111858,1
121UASrDeosvS642y8mZhMTRXE7dqqqpWd,False,0,1666475,1666475,1
12tNCjwZxBcTzFwoGLDVjWo3R1M7JDgQti,False,0,9570,9570,1
12MhsGWUtAfLvBmVCtFhuQ9L8U3aLMUHfR,False,563521021,563522659,1638,167
12U82TDynkQneAB55wWprJGB3gtTrK5i3m,False,0,46293,46293,1
12PotM3zRAX2BC69HpJHobsoWaEFzfx7Vn,False,0,1000,1000,1
12DnF4Af72NtdpHu6XxTw7gPnntPZLYNtK,False,0,984560,984560,1
12UD5Z6aoBH8dx71yNPWbuypnNoHK4HUc5,False,0,165359,165359,1
1278rSBRiwWMYLdNt6iHfQXrNqmRcprMaL,False,0,818044,818044,3
12FEfCrpRFcTbi8qyvugYhNcgc7obTJ8PJ,False,0,1000000,1000000,1
12Gz88jd2M1AyofYLQ66sqSQsJbSqieitG,False,0,16780,16780,1
1291FgHP496w7DtqbgwEbLSHWUwcBTMXbG,False,52614960,52811956,196996,5
113iN7pgDmwpvsBfcCfYRWaV7U3Yz6qryv,False,119539617,120000000,460383,2
12eCt6nRYkpCLvGvnj8xUtu7mn7pCjoMXW,False,0,24588,24588,1
129mpR1cZMD1YjrJvuxsvsFwZj7QRnuwdu,False,5286,501638,496352,7
12rmmSbMztYcjFn6ud8fxZ9GveAG368t19,False,0,660316,660316,1
11wWVkCpaFABVrivKUySS1JuoUfXykvNv,False,0,23262,23262,1
112YHQwfHNHT89Yf6ybpP1AbxfRx5zzro8,False,0,20261,20261,1
114D9i4xywoeA4QBtdyWhUUtziJMBnHeu4,False,9910000,10000000,90000,2
12NwCQ2ZPgRNNeAt2KnXvSXJGf24ykUj3T,False,0,550,550,1
12ezq5eqyTdS7wWLfLsbWe9TwBzDkVeQso,False,0,91412,91412,1
12cDiJS9bcnStUrV9SevqMLia19MCXhN3D,False,0,18858701,18858701,133
124nr3DE6RoNBBUsgq44BMgsHaniXTQQXj,False,0,837,837,1
12NJPSx4Lx9fsysUayfHwYpCxmeLxqbBVj,False,0,871750,871750,1
12SbsjmDb9sUYV1pmYYtQpKyPDntpM7C1p,False,0,1832615,1832615,7
12AwJ2DX3Toujge7KCR7bcoSRbwcSTNYbp,False,0,20829,20829,3
112yUcY4R4mKEmXX2PTzDVYwDN4iX83hJz,False,0,13724,13724,1
12KEukfJHzddY9N31RZkCbqHs1FtyPLbHm,False,0,993110,993110,1
116gjEc5aSP6ZDpyRav4ZXacvPL1Z6ACK,False,0,5000001094,5000001094,3
128XgLgcpopK69yo8h2tNT79H6ASiB3vqH,False,551424,1697815,1146391,6
113RmncWpDHsUdGZGxfd8PsoUyL7eHtM2x,False,0,214852,214852,1
12cQ7v2gpL19V6mAwgYsgYudmRKbp9g9Kz,False,0,1328811,1328811,1
12TrU57ZYjqVwSMZmBcHSKEsjJmAmMGfUn,False,0,350000,350000,1
12BezFdTanWSb3BHikhrZmZN7mDhwaBCHG,False,0,6618,6618,1
12Bxuhp9DXBmBFokpq9kJFHHBx57s34n1h,False,0,438873,438873,1
12cERW4PF8AVBdG6XurtGKCn77oWbe3WU4,False,38976770,38976770,0,78
127Rdf29JYu7YxDdUUtFxc48BCuYUyHKj2,False,1708144873,1708325966,181093,339
125thuPBNQ39duwh7GnzqDoVQBx6abpbT6,False,0,282676,282676,1
115F4J9gJ2XMrGWe6Y1hteK8buq6gix7e1,False,96354,143877,47523,4
12cBaXedrNASpxkPGWcBvwhbY8F1spPMfe,False,1929289,1929289,0,4
129TETXaxzbtNGUrJgvwh9RzPSMEdf9kp7,False,0,979430,979430,1
127Wq3kgq7ocvenvXjtaEBsB5drDBv4PSr,False,0,887856,887856,1
12kxPcGopuZohpy86Brn8q281N93vbSxyK,False,0,35076,35076,1
11111111111vgtQCYQxH77xwTW5Qv8,False,0,2730,2730,1
126dbyVESFBdmBuCVFWRd853YFArAX61ad,False,0,13805,13805,1
12gToYjUpWnzmFC6aArZW66pRCTwXrRRoJ,False,0,65996,65996,1
12VV1ku1iLVKcXcfXKArVroUQcLaHkRLiY,False,0,1544,1544,1
124kLeT5UGehTktv3TYUs9e1T78YPCnZai,False,373850000,373850001,1,3
12W6NwGuVH3TDURVuyo7MQ8iojM68YAQJg,False,14788480,14788481,1,3
116DUehZuwccG87A7sF9eAnP41KeaPADaY,False,0,158707,158707,1
12TCwPBV7RGFDsE3CRDMePmhm6cB2bddXR,False,0,397559,397559,1
12FbxnuXJYtj9txQzXSkY35nX2Kss7k3e9,False,0,93375,93375,1
12SymhkH2mJPpMUWwubzs2M89i9feY1wCD,False,154670000,161450000,6780000,7
115QeheKYTs9UQsn6D4xsACowj2tACJ9ZV,False,0,16665,16665,2
12oB8mnw3LhSwxn1CGM92D5BsQFn8oHmDX,False,4881385,6484222,1602837,22
12ZQeDVSv2H1tn52Q9PU79yHGecKo118tQ,False,0,7898134,7898134,1
11ttaYwGX4gE4yv6VtmchV2K4kjwSo8or,False,18023,21617,3594,5
112gsotHCQAa5cb4nbicvdkdhv6gKJAwsy,False,0,166047,166047,4
12oSjzzYuXjdADjA1jVaxFtVugJq1dau4b,False,5500,11000,5500,2
12YrKU2j8TaQ6XgpuR5u2Tb8chAprAXXsw,False,5045000,10045000,5000000,4
127BYfaa4rwrpxq8JwgxTqYSgF44uUPjF4,False,0,1250637,1250637,6
12NbLo3iKqbydezwr6nnmgRezqv5CfJ8cN,False,0,366276,366276,1
12sL9JDV5dLntaDk1AALfGvYq9wtGaWm74,False,0,119654,119654,1
12PVRQ2X14TeauU3tkryNG3tJLtvDTwjdX,False,440000,2660000,2220000,20
12BiNSQJXZPnacnk72tV6hqHkUaxS7z7g8,False,3053777434,3053917430,139996,19
12oWL6FUWyhPMn2vbqfyr5M6wXhK7c6n2W,False,0,34354,34354,1
12QuSkv8PPbhCpMVwwBCcbqD9cnYsrqzH2,False,0,443010,443010,1
12DncoNrYRJ3AbSkacwS9vAX3ZDyUPthLG,False,0,32177,32177,1
12no7EVKfLTnQo1UXn9bycq63TAJe5pfw5,False,0,546,546,1
12giLJLiErQDtk7ZAkweD9v2HeVfWvr5wM,False,14169237,14426172,256935,3
12nowUZjAqukQ6ejY6yvuhjTVCD7vrbcdC,False,30000,30546,546,4
12MKC8F9YBaiJendDxzHRs73MrUc9p6m3o,False,2479183,2499283,20100,170
12DogzvAugGojp4F7roqeUriDigAQw5N7j,False,0,6310,6310,1
12VRYqPWtfg6494HhAQP3b7PJNu8KxpUyH,False,0,4689059,4689059,1
12MrLzgeWoyg4MpBb3T3DfsnfRVASmgbfp,False,0,1054414,1054414,1
12DmKoJQC5e4G19vWCoe5FRmRL7DMj1enu,False,0,8000058,8000058,1
113Fjp74aF6ehYJPC6FCvdy5ttQZNhyBcU,False,2887226070,3142886890,255660820,30
122Fs4noQ1q2x6aET5REeCxoDYcamKuzCm,False,0,1000924,1000924,1
12pSWDh8VaKfUEimqwNzAxt1mGQ1DgVQzG,False,0,4589251,4589251,1
12BEkhQDXfCz3ofEAPntDWHVTp83hBgkJC,False,0,612,612,1
12EkQTbiw2fWYQwof9HETX6SDswagX4yhY,False,0,1000000,1000000,1
113ZkfHPDTboSwh39pAFomPH5P6UJdnmTo,False,0,1000005,1000005,1
121TLUHYtEPs4xTbtE8PMB6byZ4Z8gXc2x,False,0,48905,48905,1
12kueUEGrqeytQT88iWkBvMYXrLTSpkqNv,False,50679,95105,44426,4
12d1BmTCTJ9EF6F6cQ4kb54mYvsUBAxzCu,False,0,6460,6460,1
12Y7SycGAjRfCgES9Z6TQ7d5eihDXRyAJf,False,0,3162,3162,1
12PALrpHsQqg5FMbkmKGEi2ctMpUaazEqG,False,0,1,1,1
12FWei4KhEg6xjiTtzzB4Bg9djcPQaVfFA,False,0,3674,3674,1
12b72srCTzc21M4NbmHcD482QwbMTpnygg,False,0,26204,26204,1
12FYWEKsNEGjELeVhuNEzmATcanQGC2Q8s,False,95986,103036,7050,5
12bP3RVizHHXvasxRsxD9qKfQaN5rkQeHB,False,0,473816,473816,2
12qavXK7EYcr141NVvxmoTQJCQELMpkTaU,False,0,13111,13111,1
12WUJebp4yBbphwoxFVPGhq4B7kdu4MZxr,False,0,63527,63527,1
12Nsio3K4NU5zmsU2V82h3N1upbZ6uY9QH,False,0,3151470,3151470,1
113CxUfhq3miVhJbV3fVNiUwjjtfNJNxQp,False,8808,21092,12284,4
12k4EGGCM3xTjCr9Emr5wbzt1aX3Nz7duq,False,0,68917000,68917000,1
122Z2CNBUph5opZzDmUWcV7roj3WVgS8L8,False,0,3057,3057,1
12s4BJNbfiQViQndBmxxyZfyxUfQkbQ7Jg,False,0,18504,18504,1
126EcLw5LV6xweCBrAZEKK64uS3ykGeh19,False,0,44271400,44271400,1
12SUPAdFbyxqncqmZV8FEMhkqwwyNqYBPC,False,0,10000,10000,1
127p8EsMDktzfaEBRF988F4SzECB54kvtD,False,0,233853,233853,1
12tjEdJZQuY4E2NMjqkPNqqZDCaaFLA7wP,False,290126,290126,0,2
12qFnaGRyoLoAAn5sjXNEsyr8zGtVzC3G1,False,25546,30545,4999,3
12gbvVqEBqejKnrJ7YH6Msz81n4qLuB3MT,False,0,545426,545426,1
12jTDHT1Nr7osKSzX9RU22bWPiARW2uRop,False,0,13990046,13990046,1
125wWNXJaoHXu477o8vH1PYdAYCDa3BR3d,False,2066142,2111661,45519,40
123LT2B7Qs3h38g3v5v324aYq4VEm36Wc4,False,156672920,156851517,178597,27
1267Vvgvr9oDVepS5imDmQHKzLXQ9F2atY,False,0,17882,17882,1
12pD4cjTEkiJdCcnQqJM3CQsb3ATsfJ5Gm,False,0,20545,20545,1
12dA6qxzZR6kPkSWLGok83UnFmRpgYxfP7,False,0,1218653,1218653,1
12jCL1e62Vp4uBVX6ymKmVEVsDmKS1C6bc,False,0,100525,100525,3
12ctr9H1Dv6vt9pSNgJRNMAiHB53rRV7sW,False,0,25160,25160,1
12TPTTV8Bp3Boou54QYQFTBzhm6zAZHuSm,False,6000000,6000002,2,4
12nkK1caMsptv5TmSx14N3WYavf8gsGgcP,False,0,129179,129179,1
125Luh9AtpLCyoVdCwtSvdD5ztjVxEsLmr,False,2805326,2919889,114563,7
12KiGrGpJPL48yEMjFFqsa2HGzKwa8Tnnb,False,0,42711,42711,1
12gCSirxzsbGa4EoxZyPQpWD1rWHbjJ4vU,False,0,170668,170668,1
12U7GMScEpVS3RSYMEd2pfxgn9mTscahth,False,10000,10546,546,3
12iEQCAta7PhHSpjY8m9ZgjgjnSUpPiq8c,False,0,785,785,1
12r8z411hkCrNtgbo3S3Eb4MCkrbQFtNre,False,0,1000000,1000000,1
12bEQFDNM8EqsahdqMGXyFvLHZHacGAMNC,False,0,442100,442100,1
12f1qCz8tTMU6yegRJfSHHdaGbvDQaBo6d,False,662157,662157,0,2
12GuDJkh2ro9oYEna6tVvdkECVmgCB3m85,False,0,17281843,17281843,1
12RUSu4HMdxKkxrnVE7tLQaw6q4FT9VZWa,False,187101351,187122462,21111,60
127AZDoTu9GnmrQUmpaTWwp8e7utkpB6yp,False,234009725,234009727,2,7
12Bv6BkWUhXGRNPNZSPsEqMt3AbdETs5wx,False,0,30080,30080,1
12UHC5uQ5heW3XvToG7aDUC4D3ZiZ14LJ7,False,0,6460,6460,1
12bP8wnSvLEoBRBvwF6Q3BdmUKzA9neqJF,False,0,19790990,19790990,3
12nJTcifJy9xBdx2FwptLPyg1WLNomUXvV,False,2980000,4980000,2000000,4
12fVnVDff3FXp59FceZmLCbBvBx4XsnJ7Y,False,0,144440,144440,1
123kLar8gneJd8uCnBYMSwvfbtxbuLvY6c,False,0,20144,20144,1
12SPKWKMc4KfHRsmKte3jRDt7MjHeTuZh1,False,0,150432,150432,1
12tn6gPzWxXCB6HdFQa3v4eeiKwfUXBuFp,False,0,12886,12886,4
12rp84ukExAd4p4kfTHsyVe4xh8qfLdprz,False,1001718,1001720,2,4
12M4kHJPhGMZaFhbtRBpYVwEb8QmdN5yeY,False,0,546,546,1
12j1NZBcbNjFJR1TJq6AtZo2pHhq29FXUc,False,749615,842011,92396,5
12a7rTpAEGbvha9sZ5somC36ZEPX1ANdU8,False,0,2127600,2127600,15
12RaZCFW37Zfp7AiPWSx9He94CTJYkpXNa,False,0,3009709,3009709,1
12bgcXnEr8kUmeqYkktJX4BmdWcARzRCJZ,False,0,2044620,2044620,1
12SriV7WKV6m1kvsdvtKv2SAv9xSMSaPSy,False,0,9997,9997,1
12UaAWDvtDgrCU2AQykZugoVjaAJP9SJfc,False,0,20518,20518,1
122rQYUSaEh5srKShSBZJ2CN6ENDxEtikj,False,21880067,22022931,142864,101
12mDb8uPwT6x8UttQexQEQnvXfevqSDkxH,False,0,12855,12855,1
12bv2upn3hbjzGtMob6oLiyXjipNusXWnu,False,60904623,60904624,1,5
12TFmZBQo8BPzKUJs6jTWPgy8PGBGa7Haz,False,0,600,600,1
12CHnirXXX2yqREs5u9HkCVKQaxHuyX9Rr,False,0,10000,10000,1
12YU3yMpsz32Ro2UiTAC8mK5GcG4oFGqYP,False,0,7570,7570,1
