0,0.00041589,0.00041589,1,0.65946924,0,0.65946924,0,2,0,0,0,0,0,0,0,0,0,0.006578947,0,,,,,,,,,,,,,,,,,,,,
0,0.0001,0.0001,1,0.004336005,0.003773995,0.004336005,0.003773995,2,0,0,0,0,0,0,0,0,0,0.000422654,0,,,,,,,,,,,,,,,,,,,,
0,0.00082146,0.00082146,1,0.06309266,0,0.06309266,0,2,0,0,0,0,0,0,0,0,0,0.000694444,0,,,,,,,,,,,,,,,,,,,,
0.0087,0.0131,0.0044,7,0.852082461,5.844752827,0.85506279,5.844323527,7.262295082,1.628653666,0.00298033,0.929566667,0.674624964,0.931033333,0.672618378,5.333333333,0.942809042,0.001466667,0.002354524,0,,,,,,,,,,,,,,,,,,,,
1,1,0,2,95.87026358,0,95.87026358,0,2,0,0,3.45521242,0,3.45521242,0,10,0,0,0.00140647,1,,,,,,,,,,,,,,,,,,,,
1.5,1.5,0,2,2.78779613,4.428169744,2.78779613,4.428169744,2.476190476,1.366923819,0,0,0,0,0,0,0,0,0.001119194,1,,,,,,,,,,,,,,,,,,,,
0,0.00473475,0.00473475,20,18.91506007,1.239938861,18.91517294,1.239924551,24295.1,633.921675,0.000112864,0,0,0,0,0,0,0,0.037037037,0,,,,,,,,,,,,,,,,,,,,
0,0.30895,0.30895,1,0.3091,0,0.3091,0,3,0,0,0,0,0,0,0,0,0,0.000736377,0,,,,,,,,,,,,,,,,,,,,
0.0089,0.02752679,0.01862679,79,1.68E+04,6.07E+04,1.68E+04,6.07E+04,4477.178571,15421.84689,0.359287042,0,0,0,0,0,0,0,0.040285569,0,,,,,,,,,,,,,,,,,,,,
0,0.0015639,0.0015639,1,0.00353357,0,0.00353357,0,2,0,0,0,0,0,0,0,0,0,0.000786782,0,,,,,,,,,,,,,,,,,,,,
1,1,0,2,1.98844775,0,1.98844775,0,2,0,0,0.99971282,0,0.99971282,0,2,0,0,0.001395673,1,,,,,,,,,,,,,,,,,,,,
0,0.00726767,0.00726767,1,2.19E+03,0,2.19E+03,0,42078,0,0,0,0,0,0,0,0,0,0.006060606,0,,,,,,,,,,,,,,,,,,,,
0.00000546,0.00001092,0.00000546,3,118.9629487,165.303824,119.8333768,166.5345013,50244.33333,53732.36183,0.87042807,176.8686762,175.8652255,178.4180637,176.9267346,107937.5,17316.5,1.54938744,0.006160164,0,,,,,,,,,,,,,,,,,,,,
3.6,3.6,0,4,4.820761293,7.974857158,4.820761293,7.974857158,4.9375,4.561643755,0,4.187445235,4.002582016,4.187445235,4.002582016,2,0,0,0.002312139,1,,,,,,,,,,,,,,,,,,,,
0.10088321,0.10327632,0.00239311,4,2.831689824,5.202009422,2.850980124,5.216577785,39.66666667,78.40918314,0.0192903,7.98E+03,0,7.98E+03,0,483,0,1.70598534,0.006079027,0,,,,,,,,,,,,,,,,,,,,
0.04262367,0.04262367,0,2,0.013842528,0.010842405,0.013842528,0.010842405,2,0,0,0,0,0,0,0,0,0,0.015748031,0,,,,,,,,,,,,,,,,,,,,
0,0.00008652,0.00008652,1,0.897644,0,0.897644,0,22,0,0,0,0,0,0,0,0,0,0.001237624,0,,,,,,,,,,,,,,,,,,,,
0.01001092,0.01001638,0.00000546,7,2.09E+04,5.74E+03,2.09E+04,5.74E+03,336544,326917,1.66452931,2.968425115,2.958414195,2.968427845,2.958411465,1476,1469,0.00000273,0.008951407,0,,,,,,,,,,,,,,,,,,,,
0.3125435,0.3625435,0.05,8,19.03895179,23.28645239,19.03895179,23.28645239,41,94.93260768,0,0.520409177,0.404906028,0.520409177,0.404906028,25,32.52691193,0,0.004938272,0,,,,,,,,,,,,,,,,,,,,
0.00028364,0.00028364,0,2,0.009482737,0.012386617,0.009482737,0.012386617,2,0,0,0.000372525,0.000372525,0.00040569,0.00033936,2.5,1.5,0.000033165,0.004040404,0,,,,,,,,,,,,,,,,,,,,
0.0171936,0.01719361,0.00000001,3,3.40E+05,4.81E+05,3.40E+05,4.81E+05,1065277.333,1506523.289,0.03838214,5.10E+05,5.10E+05,5.10E+05,5.10E+05,1597913,1597910,0.05757321,0.001016605,0,,,,,,,,,,,,,,,,,,,,
0,0.00153975,0.00153975,1,1.116746,0.392479485,1.37190528,0.522421632,785.3333333,204.8370626,0.25515928,0,0,0,0,0,0,0,0.000858369,0,,,,,,,,,,,,,,,,,,,,
0,0.00169185,0.00169185,1,0.017163825,0.009103905,0.017163825,0.009103905,2,0,0,0,0,0,0,0,0,0,0.000895255,0,,,,,,,,,,,,,,,,,,,,
0.5,0.5,0,2,694.4540192,3.15E+03,694.4540192,3.15E+03,600.7272727,2741.967528,0,0,0,0,0,0,0,0,0.001114827,1,,,,,,,,,,,,,,,,,,,,
0,0.00059632,0.00059632,1,0.00677329,0,0.00677329,0,2,0,0,0,0,0,0,0,0,0,0.001122334,0,,,,,,,,,,,,,,,,,,,,
0,0.006675,0.006675,1,0.13008607,0,0.13008607,0,2,0,0,0,0,0,0,0,0,0,0.00088574,0,,,,,,,,,,,,,,,,,,,,
2.16885807,2.16915807,0.0003,4,4.717478702,6.617482269,4.717478702,6.617482269,2.111111111,0.41573971,0,2.15539711,1.880120296,2.156577822,1.878776128,2.35,0.726291952,0.001180712,0.002105263,0,,,,,,,,,,,,,,,,,,,,
0.8,0.8,0,2,793.3991114,0,793.3991114,0,2,0,0,1.1986357,0,1.1986357,0,4,0,0,0.001263424,1,,,,,,,,,,,,,,,,,,,,
0,0.00000001,0.00000001,1,0.82640203,0,0.82640203,0,2,0,0,0,0,0,0,0,0,0,0.000283768,0,,,,,,,,,,,,,,,,,,,,
0.1475,0.16365,0.01615,5,1.909273208,5.298826865,2.027598208,5.287394631,28.91666667,61.62718331,0.118325,0.45386052,0.440234424,0.459441968,0.434549662,1.75,0.433012702,0.005581448,0.005144033,0,,,,,,,,,,,,,,,,,,,,
0,0.00020016,0.00020016,1,0.02248753,0,0.02248753,0,2,0,0,0,0,0,0,0,0,0,0.000873362,0,,,,,,,,,,,,,,,,,,,,
0,0.04195183,0.04195183,1,71.39014448,0,71.39014448,0,2,0,0,0.0417581,0,0.0417581,0,2,0,0,0.002751032,0,,,,,,,,,,,,,,,,,,,,
0,0.00000548,0.00000548,1,0.03418641,0,0.03418641,0,2,0,0,0,0,0,0,0,0,0,0.000481696,0,,,,,,,,,,,,,,,,,,,,
0,0.01629939,0.01629939,1,0.82643004,0,0.82643004,0,2,0,0,0,0,0,0,0,0,0,0.00102459,0,,,,,,,,,,,,,,,,,,,,
0,0.003569,0.003569,2,0.00844872,0.00027078,0.00844872,0.00027078,2,0,0,0,0,0,0,0,0,0,0.001632653,0,,,,,,,,,,,,,,,,,,,,
0.007222,0.007222,0,2,1.03170375,0,1.03170375,0,2,0,0,0.007159,0,0.007159,0,2,0,0,0.016806723,0,,,,,,,,,,,,,,,,,,,,
0,0.00004369,0.00004369,1,0.00719401,0,0.00719401,0,2,0,0,0,0,0,0,0,0,0,0.000855432,0,,,,,,,,,,,,,,,,,,,,
0,0.00178982,0.00178982,1,0.042,0,0.042,0,2,0,0,0,0,0,0,0,0,0,0.000738007,0,,,,,,,,,,,,,,,,,,,,
0,0.00021446,0.00021446,1,0.00668435,0,0.00668435,0,2,0,0,0,0,0,0,0,0,0,0.004032258,0,,,,,,,,,,,,,,,,,,,,
0,0.00855,0.00855,1,0.008685,0,0.008685,0,2,0,0,0,0,0,0,0,0,0,0.000640205,0,,,,,,,,,,,,,,,,,,,,
2.0814,2.0814,0,2,0.142941439,0.085182697,0.142941439,0.085182697,2,0,0,1.04067503,1.03817503,1.04067503,1.03817503,2,0,0,0.00754717,0,,,,,,,,,,,,,,,,,,,,
0.02889906,0.02889906,0,2,0.2220461,0,0.2220461,0,2,0,0,0.01431393,0.00513762,0.01431393,0.00513762,2,0,0,0.015267176,0,,,,,,,,,,,,,,,,,,,,
1,1,0,4,21.09889071,20.82112624,21.09889071,20.82112624,2,0,0,0.55125299,0.42454408,0.55125299,0.42454408,9,7,0,0.002428658,1,,,,,,,,,,,,,,,,,,,,
0.5,0.5,0,2,1.479630646,1.300163179,1.479630646,1.300163179,2.421052632,1.183918093,0,25.00500585,24.99499416,25.00500585,24.99499416,2,0,0,0.001114827,1,,,,,,,,,,,,,,,,,,,,
1,1,0,2,33.17804646,0,33.17804646,0,2,0,0,3.59872652,0,3.59872652,0,8,0,0,0.001273074,1,,,,,,,,,,,,,,,,,,,,
30.73,30.73,0,28,1.97E+03,1.37E+04,1.97E+03,1.37E+04,1224.089286,7948.940325,6.79E-05,206.1724099,86.26901148,206.1731728,86.2680288,53.25,40.71470864,0.000762825,0.013592233,1,,,,,,,,,,,,,,,,,,,,
4.8,4.8,0,8,28.60261781,94.88433972,28.60261781,94.88433972,6.2,4.308131846,0,4.93991278,4.587982357,4.93991278,4.587982357,2,0,0,0.004576659,1,,,,,,,,,,,,,,,,,,,,
5.5,5.5,0,2,3.341413002,1.752436261,3.341413002,1.752436261,2.333333333,0.712696645,0,0,0,0,0,0,0,0,0.001213592,1,,,,,,,,,,,,,,,,,,,,
0.20992432,0.21123956,0.00131524,28,8.557999536,2.852470786,8.557999536,2.852470786,2,0,0,0.052021152,0.070642234,0.052240358,0.071132217,6.5,9.622023349,0.000219207,0.024866785,0,,,,,,,,,,,,,,,,,,,,
0,0.01077908,0.01077908,1,16.45270714,0,16.45270714,0,742,0,0,0,0,0,0,0,0,0,0.002604167,0,,,,,,,,,,,,,,,,,,,,
0.00000546,0.00003546,0.00003,3,7.27E+03,1.03E+04,7.42E+03,1.05E+04,1171110.333,1650749.908,153.7546596,0.67402994,0.67397009,0.676359525,0.672242985,4206,3504,0.002329585,0.005681818,0,,,,,,,,,,,,,,,,,,,,
0,0.0003,0.0003,1,2.05E+04,0,2.07E+04,0,19967,0,233.3471543,0,0,0,0,0,0,0,0.001076426,0,,,,,,,,,,,,,,,,,,,,
4.1,4.1,0,2,4.171524218,3.233889822,4.171524218,3.233889822,2.523809524,1.562020902,0,0,0,0,0,0,0,0,0.001118568,1,,,,,,,,,,,,,,,,,,,,
0,0.0007021,0.0007021,3,0.031878666,0.042739621,0.031878666,0.042739621,2,0,0,0,0,0,0,0,0,0,0.002070393,0,,,,,,,,,,,,,,,,,,,,
0,0.00129565,0.00129565,1,5.315582961,11.00418522,5.315582961,11.00418522,152.45,254.6800885,0,0,0,0,0,0,0,0,0.000911577,0,,,,,,,,,,,,,,,,,,,,
0.0136,0.0136,0,4,0.074373415,0.111391942,0.074373415,0.111391942,2.65625,1.533162072,0,327.947633,0,328.0289435,0,9578,0,0.08131049,0.033898305,0,,,,,,,,,,,,,,,,,,,,
0,0.00623,0.00623,1,0.81998877,0,0.81998877,0,2,0,0,0,0,0,0,0,0,0,0.003311258,0,,,,,,,,,,,,,,,,,,,,
0,0.00001,0.00001,1,0.20157815,0,0.20157815,0,2,0,0,0,0,0,0,0,0,0,0.000507099,0,,,,,,,,,,,,,,,,,,,,
0,0.00016491,0.00016491,1,0.000486548,0.00022875,0.000486548,0.00022875,2,0,0,0,0,0,0,0,0,0,0.001338688,0,,,,,,,,,,,,,,,,,,,,
0,0.051956,0.051956,1,3.05712801,0,3.05712801,0,2,0,0,0,0,0,0,0,0,0,0.000701262,0,,,,,,,,,,,,,,,,,,,,
0.4,0.4,0,2,0.7538,0,0.7538,0,2,0,0,1.39827076,0,1.39827076,0,4,0,0,0.001500375,1,,,,,,,,,,,,,,,,,,,,
1,1,0,2,1.0005,0,1.0005,0,2,0,0,0.99987834,0,0.99987834,0,2,0,0,0.001207001,1,,,,,,,,,,,,,,,,,,,,
0.46079405,0.46671069,0.00591664,17,1.62E+03,3.54E+03,1.62E+03,3.54E+03,656.1666667,1036.927419,0,25.47596313,86.83420463,26.94292268,91.67694982,163.2238806,391.5322682,1.466959551,0.007538803,0,,,,,,,,,,,,,,,,,,,,
0,0.000025,0.000025,1,1.95446626,0,1.95822687,0,117,0,0.00376061,0,0,0,0,0,0,0,0.000503778,0,,,,,,,,,,,,,,,,,,,,
0.00005546,0.00006546,0.00001,3,1.09E+04,1.09E+04,1.11E+04,1.11E+04,1747292,1746358,233.3348926,0.18431237,0.18425691,0.188407145,0.188341685,2853.5,2850.5,0.004094775,0.005780347,0,,,,,,,,,,,,,,,,,,,,
0,0.000055,0.000055,1,0.56853,0,0.56853,0,2,0,0,0,0,0,0,0,0,0,0.000423191,0,,,,,,,,,,,,,,,,,,,,
0,0.01,0.01,2,5.483399,4.616601,5.483399,4.616601,2,0,0,0,0,0,0,0,0,0,0.001153403,0,,,,,,,,,,,,,,,,,,,,
0.02,0.02067129,0.00067129,3,0.0207318,0.0199268,0.0207318,0.0199268,2,0,0,0.044848,0,0.044848,0,4,0,0,0.001974984,0,,,,,,,,,,,,,,,,,,,,
0,0.00091385,0.00091385,1,0.00316979,0,0.00316979,0,2,0,0,0,0,0,0,0,0,0,0.001686341,0,,,,,,,,,,,,,,,,,,,,
0,0.00017889,0.00017889,1,0.0109662,0,0.0109662,0,2,0,0,0,0,0,0,0,0,0,0.00066313,0,,,,,,,,,,,,,,,,,,,,
0,0.00534659,0.00534659,1,97.83617214,0,97.83617214,0,2,0,0,0,0,0,0,0,0,0,0.00136612,0,,,,,,,,,,,,,,,,,,,,
0,0.00729766,0.00729766,1,0.205640307,0.243478234,0.205640307,0.243478234,4.333333333,3.299831646,0,0,0,0,0,0,0,0,0.000763942,0,,,,,,,,,,,,,,,,,,,,
4.81469395,4.82263524,0.00794129,122,673.9748717,1.78E+03,673.9793158,1.78E+03,608.875,1605.640327,0.004444129,0.050121,0.029229107,0.050121,0.029229107,2,0,0,0.119490695,0,,,,,,,,,,,,,,,,,,,,
3,3,0,2,2.996418566,3.331877869,2.996418566,3.331877869,2.1,0.435889894,0,75.04982223,74.95017778,75.04982223,74.95017778,2,0,0,0.001122965,1,,,,,,,,,,,,,,,,,,,,
1,1,0,2,88.23189347,0,88.23189347,0,2,0,0,0.99980595,0,0.99980595,0,2,0,0,0.001214329,1,,,,,,,,,,,,,,,,,,,,
1.25,1.25,0,2,174.1057613,0,174.1057613,0,2,0,0,4.99993538,0,4.99993538,0,6,0,0,0.001156069,1,,,,,,,,,,,,,,,,,,,,
0,0.00007353,0.00007353,1,0.00258741,0,0.00258741,0,2,0,0,0,0,0,0,0,0,0,0.001988072,0,,,,,,,,,,,,,,,,,,,,
0.03659728,0.03659728,0,2,0.129303464,0.308215342,0.129303464,0.308215342,2,0,0,0,0,0.03659161,0,1,0,0.03659161,0.002197802,0,,,,,,,,,,,,,,,,,,,,
0.4,0.4,0,2,137.9546163,0,137.9546163,0,2,0,0,1.19844039,0,1.19844039,0,4,0,0,0.001491424,1,,,,,,,,,,,,,,,,,,,,
0.71248142,0.71248142,0,2,3.77566367,2.517280226,3.77566367,2.517280226,6.416666667,3.904235592,0,3.205783225,3.204216775,3.205783225,3.204216775,2,0,0,0.001153403,1,,,,,,,,,,,,,,,,,,,,
0,0.00849578,0.00849578,1,1.58920839,0,1.58920839,0,2,0,0,0,0,0,0,0,0,0,0.007874016,0,,,,,,,,,,,,,,,,,,,,
0.23822352,0.23822352,0,2,1.23799462,2.097386227,1.237998988,2.097394961,6.8,9.6,0.000004368,0.641410105,0.631538695,0.641410105,0.631538695,3,1,0,0.002604167,0,,,,,,,,,,,,,,,,,,,,
4,4,0,2,2.193274948,1.808599838,2.193274948,1.808599838,2.619047619,1.174174096,0,0,0,0,0,0,0,0,0.001112347,1,,,,,,,,,,,,,,,,,,,,
0.00052655,0.000587,0.00006045,3,0.195507205,0.614766322,0.19559722,0.614737881,4.5,4.793461456,9.00E-05,0,0,0,0,0,0,0,0.002475248,0,,,,,,,,,,,,,,,,,,,,
0.0289,0.02905462,0.00015462,3,4.99507077,4.34701385,4.99596322,4.3479063,46.5,29.5,0.00089245,2.95E+03,0,2.95E+03,0,11409,0,0,0.002010724,0,,,,,,,,,,,,,,,,,,,,
1,1,0,2,7.42549561,0,7.42549561,0,2,0,0,0.99989634,0,0.99989634,0,2,0,0,0.001342282,1,,,,,,,,,,,,,,,,,,,,
0,0.00059891,0.00059891,1,0.468818846,0.753446168,0.468818846,0.753446168,32.55,27.45810445,0,0,0,0,0,0,0,0,0.007633588,0,,,,,,,,,,,,,,,,,,,,
0.17099918,0.17099919,0.00000001,3,4.90E+03,4.89E+03,4.90E+03,4.89E+03,49468,49465,0.000396995,4.90E+03,4.89E+03,4.90E+03,4.89E+03,49468.5,49464.5,0.00039699,0.000999667,0,,,,,,,,,,,,,,,,,,,,
1,1,0,2,2.2064,0,2.2064,0,2,0,0,0.99982063,0,0.99982063,0,2,0,0,0.001215805,1,,,,,,,,,,,,,,,,,,,,
0,0.00349729,0.00349729,11,1.29E+03,0,1.29E+03,0,35342,0,0.00034296,0,0,0,0,0,0,0,0.004564315,0,,,,,,,,,,,,,,,,,,,,
0,0.00000548,0.00000548,1,0.00757976,0,0.00757976,0,2,0,0,0,0,0,0,0,0,0,0.000463392,0,,,,,,,,,,,,,,,,,,,,
0.00277407,0.00294023,0.00016616,9,144.6998893,578.357439,144.6998893,578.357439,2485.823529,9935.294118,0,0,0,0.00184671,0,1,0,0.00184671,0.004568528,0,,,,,,,,,,,,,,,,,,,,
0.8,0.8,0,2,8.39024239,0,8.39024239,0,2,0,0,0.79974592,0,0.79974592,0,2,0,0,0.001355932,1,,,,,,,,,,,,,,,,,,,,
0,0.00212085,0.00212085,1,0.01408778,0,0.01408778,0,2,0,0,0,0,0,0,0,0,0,0.002298851,0,,,,,,,,,,,,,,,,,,,,
0,0.01073292,0.01073292,1,0.02470104,0,0.02470104,0,2,0,0,0,0,0,0,0,0,0,0.003225806,0,,,,,,,,,,,,,,,,,,,,
2.510216,2.510216,0,2,3.580328572,5.215016868,3.580328572,5.215016868,2.65,2.006863224,0,25.00504565,24.99495435,25.00504565,24.99495435,2,0,0,0.001179245,1,,,,,,,,,,,,,,,,,,,,
0,0.00012961,0.00012961,1,0.052012157,0.070547033,0.052025533,0.070565946,17,21.21320344,1.34E-05,0,0,0,0,0,0,0,0.000377501,0,,,,,,,,,,,,,,,,,,,,
15.78534001,15.78534003,0.00000002,228,7.184021178,21.53006579,7.184056229,21.53005668,142.7534247,289.7040427,3.51E-05,9.293962035,3.246503375,9.293962035,3.246503375,2,0,0,0.090154211,1,,,,,,,,,,,,,,,,,,,,
0,0.00002,0.00002,2,0.20661848,0.01249,0.20661848,0.01249,2,0,0,0,0,0,0,0,0,0,0.000889284,0,,,,,,,,,,,,,,,,,,,,
2.44988432,2.44988432,0,6,6.521050542,18.15612924,6.521050542,18.15612924,10.68,27.80607128,0,4.248667408,4.50058271,4.248667408,4.50058271,2,0,0,0.003446295,1,,,,,,,,,,,,,,,,,,,,
0,0.00021857,0.00021857,1,0.021351,0,0.021351,0,4,0,0,0,0,0,0,0,0,0,0.003236246,0,,,,,,,,,,,,,,,,,,,,
0.01329974,0.0249371,0.01163736,3,0.404848146,1.601091416,0.416294426,1.647080916,5.894736842,13.4864249,0.011446281,4.066614215,3.130614215,4.16990855,3.23390855,32.5,30.5,0.103294335,0.004878049,0,,,,,,,,,,,,,,,,,,,,
0.7963,0.7963,0,2,0.4237105,0.2185655,0.4237105,0.2185655,2,0,0,2.05014619,0,2.05014619,0,6,0,0,0.001273074,1,,,,,,,,,,,,,,,,,,,,
0.00048868,0.00049415,0.00000547,3,0.200315154,0.396424849,0.200316248,0.396427037,2.2,0.4,0.000001094,0.000447375,0.000447375,0.00050772,0.00038703,1.5,0.5,0.000060345,0.017647059,0,,,,,,,,,,,,,,,,,,,,
0.0718288,0.071874,0.0000452,10,31.26135162,96.27723486,31.26135162,96.27723486,305.6774194,478.814961,0,0.104768865,0.074204135,0.104768865,0.074204135,5.5,0.5,0,0.00921659,0,,,,,,,,,,,,,,,,,,,,
0,0.00700491,0.00700491,1,0.01722379,0,0.01722379,0,2,0,0,0,0,0,0,0,0,0,0.005681818,0,,,,,,,,,,,,,,,,,,,,
0,0.0013804,0.0013804,1,342.6510624,0,342.6510624,0,18803,0,0,0,0,0,0,0,0,0,0.000961538,0,,,,,,,,,,,,,,,,,,,,
1.25,1.25,0,2,379.2599406,0,379.2599406,0,530,0,0,3.81356744,0,3.81356744,0,6,0,0,0.001155402,1,,,,,,,,,,,,,,,,,,,,
0,0.00330094,0.00330094,1,0.311,0,0.311,0,2,0,0,0,0,0,0,0,0,0,0.000790514,0,,,,,,,,,,,,,,,,,,,,
0,0.00014161,0.00014161,1,0.000605717,0.000499769,0.000605717,0.000499769,2,0,0,0,0,0,0,0,0,0,0.001194743,0,,,,,,,,,,,,,,,,,,,,
0,0.01010858,0.01010858,1,0.02338477,0,0.02338477,0,2,0,0,0,0,0,0,0,0,0,0.000573066,0,,,,,,,,,,,,,,,,,,,,
0.00133792,0.01008092,0.008743,3,0.01930793,0.00059207,0.01930793,0.00059207,2,0,0,0.00128792,0.00005,0.00565942,0.0044215,2.5,0.5,0.0043715,0.001153846,0,,,,,,,,,,,,,,,,,,,,
0.0011295,0.0011295,0,2,0.420273238,1.876279951,0.420273238,1.876279951,2.19047619,0.392676726,0,0,0,0,0,0,0,0,0.015267176,0,,,,,,,,,,,,,,,,,,,,
0,0.00000954,0.00000954,1,0.02163586,0.028741797,0.02163586,0.028741797,20,25.45584412,0,0,0,0,0,0,0,0,0.001526718,0,,,,,,,,,,,,,,,,,,,,
0.00002006,0.00002006,0,2,0.023699398,0.040299382,0.023699398,0.040299382,2,0,0,307.3337489,0,307.3548459,0,9010,0,0.021097,0.012578616,0,,,,,,,,,,,,,,,,,,,,
0,0.00717,0.00717,1,5.53E+05,0,5.53E+05,0,948640,0,0.00048592,0,0,0,0,0,0,0,0.001012146,0,,,,,,,,,,,,,,,,,,,,
0,0.00001,0.00001,1,0.53218862,0,0.53218862,0,2,0,0,0,0,0,0,0,0,0,0.000504541,0,,,,,,,,,,,,,,,,,,,,
0,0.00142374,0.00142374,1,0.154656446,0.298536235,0.154656446,0.298536235,2.8,1.6,0,0,0,0,0,0,0,0,0.0078125,0,,,,,,,,,,,,,,,,,,,,
1.6,1.6,0,2,31.58006385,0,31.58006385,0,2,0,0,1.59950134,0,1.59950134,0,2,0,0,0.001416431,1,,,,,,,,,,,,,,,,,,,,
0,0.05990499,0.05990499,2,1.24E+04,1.16E+04,1.25E+04,1.16E+04,3373.416667,4662.717546,151.5156,0,0,0,0,0,0,0,0.004385965,0,,,,,,,,,,,,,,,,,,,,
0,0.00111863,0.00111863,1,56.63129525,0,56.63129525,0,2,0,0,0,0,0,0,0,0,0,0.000877193,0,,,,,,,,,,,,,,,,,,,,
1,1,0,2,9.76076397,14.20333886,9.76076397,14.20333886,51.28571429,88.78660498,0,0,0,0,0,0,0,0,0.000793336,1,,,,,,,,,,,,,,,,,,,,
0,1.057,1.057,1,84.98824932,0,84.98824932,0,2,0,0,0,0,0,0,0,0,0,0.0004914,0,,,,,,,,,,,,,,,,,,,,
0,0.00011383,0.00011383,1,24.85491524,0,24.85491524,0,4,0,0,0,0,0,0,0,0,0,0.000848896,0,,,,,,,,,,,,,,,,,,,,
0,0.0002035,0.0002035,2,726.5753555,0,726.5753555,0,2098,0,0,0,0,0,0,0,0,0,0.001262626,0,,,,,,,,,,,,,,,,,,,,
2,2,0,2,2.510998571,1.247145182,2.510998571,1.247145182,2.136363636,0.456812528,0,0,0,0,0,0,0,0,0.001231527,1,,,,,,,,,,,,,,,,,,,,
0.000055,0.00011,0.000055,2,15.26663608,3.397646013,15.32013734,3.397004631,3725,666.9112885,0.053501263,4.45413181,7.714750844,36.06235254,52.6567875,21614.75,34939.16485,31.60822073,0.001467351,0,,,,,,,,,,,,,,,,,,,,
0,0.01822633,0.01822633,1,0.001718014,0.000935575,0.001718014,0.000935575,2,0,0,0,0,0,0,0,0,0,0.001315789,0,,,,,,,,,,,,,,,,,,,,
0.7762,0.7762,0,2,32.0514143,26.04282682,32.0514143,26.04282682,187.3333333,133.9585342,0,2.02581993,0,2.02581993,0,4,0,0,0.001183432,1,,,,,,,,,,,,,,,,,,,,
0,0.00965207,0.00965207,1,10.04306356,0,10.04306356,0,2,0,0,0,0,0,0,0,0,0,0.00265252,0,,,,,,,,,,,,,,,,,,,,
0,0.00458459,0.00458459,1,0.34208717,0,0.34208717,0,2,0,0,0,0,0,0,0,0,0,0.001636661,0,,,,,,,,,,,,,,,,,,,,
0,0.0000152,0.0000152,1,5.22E-05,2.44E-05,5.22E-05,2.44E-05,2,0,0,0,0,0,0,0,0,0,0.005434783,0,,,,,,,,,,,,,,,,,,,,
0.12300693,0.12349317,0.00048624,5,8.65E+04,5.61E+05,8.66E+04,5.61E+05,9759.953488,62457.24255,57.39214101,0,0,0,0,0,0,0,0.004708098,0,,,,,,,,,,,,,,,,,,,,
30.45334952,30.48601607,0.03266655,27,14.43998285,27.32284936,14.43998285,27.32284936,67.38461538,123.5229897,0,10.79065306,13.90871343,10.80154191,13.92410696,10.33333333,11.78511302,0.01088885,0.010135135,0,,,,,,,,,,,,,,,,,,,,
0,5.00165677,5.00165677,1,1.33E+05,5.80E+05,1.33E+05,5.80E+05,15516.75,66986.85791,47.3098858,15.52927246,15.52927246,17.53000593,13.528539,22.5,21.5,2.000733465,0.001743679,0,,,,,,,,,,,,,,,,,,,,
0,0.0001543,0.0001543,3,1.819122653,3.132297448,1.819122653,3.132297448,2838.75,4913.395128,0,0,0,0,0,0,0,0,0.001823708,0,,,,,,,,,,,,,,,,,,,,
3,3,0,2,1.55,1.45,1.55,1.45,2,0,0,2.99980317,0,2.99980317,0,2,0,0,0.001210654,1,,,,,,,,,,,,,,,,,,,,
0.00043217,0.00072367,0.0002915,2,0.001489115,0.000896585,0.001489115,0.000896585,2.5,0.5,0,0.000486085,0.000053915,0.000631835,0.000091835,2,0,0.00014575,0.018181818,0,,,,,,,,,,,,,,,,,,,,
0,0.001,0.001,1,4.26955693,0,4.26955693,0,2,0,0,0,0,0,0,0,0,0,0.000517063,0,,,,,,,,,,,,,,,,,,,,
1.23630027,1.23634175,0.00004148,42,75.78527456,129.8511039,75.80388723,129.8829372,4037,6966.90297,0.018612663,0.190891991,0.427093607,0.191077463,0.427050816,14.28571429,19.49149474,0.000185471,0.018775145,0,,,,,,,,,,,,,,,,,,,,
0.12549833,0.12645672,0.00095839,15,6.86E+03,3.56E+04,6.86E+03,3.56E+04,3142.22,15707.92782,0.043693247,2.32E+04,3.28E+04,2.32E+04,3.28E+04,40581,57387.37215,0,0.011127596,0,,,,,,,,,,,,,,,,,,,,
0,0.000055,0.000055,1,0.083815,0,0.083815,0,2,0,0,0,0,0,0,0,0,0,0.000425713,0,,,,,,,,,,,,,,,,,,,,
0,0.00000546,0.00000546,1,3.20250954,0,3.20505567,0,661,0,0.00254613,0,0,0,0,0,0,0,0.000594177,0,,,,,,,,,,,,,,,,,,,,
1.25,1.25,0,2,28.46852499,0,28.46852499,0,2,0,0,8.66863596,0,8.66863596,0,14,0,0,0.001121076,1,,,,,,,,,,,,,,,,,,,,
0.00024881,0.00024881,0,2,0.063080398,0.038827745,0.063080398,0.038827745,2,0,0,0.06207422,0,0.06207422,0,2,0,0,0.012738854,0,,,,,,,,,,,,,,,,,,,,
0.01005269,0.01005269,0,2,0.52485346,0,0.52485346,0,2,0,0,0.005001375,0.002039085,0.005001375,0.002039085,2,0,0,0.014925373,0,,,,,,,,,,,,,,,,,,,,
0.4,0.4,0,2,4.07264382,0,4.07264382,0,2,0,0,1.06202993,0,1.06202993,0,4,0,0,0.001504891,1,,,,,,,,,,,,,,,,,,,,
0,0.00001,0.00001,1,0.30532664,0,0.30532664,0,2,0,0,0,0,0,0,0,0,0,0.000504286,0,,,,,,,,,,,,,,,,,,,,
