wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
12bEXEqGhevgGfN6eS6kpmBM1WqTVR6wp3,False,146100000,146100000,0,20
18awsuM8E4Hpd6nxV2KX61dZ1LuCW3Abbr,False,3952000000,3952000000,0,2
1DFavRdYdQfGjqwu4qEf5QN5WVdhvDqwHZ,False,444000000,444000000,0,2
17cVeS6E2CH2JvCzQ7EGC4TAKGRYdstAF9,False,289000000,289000000,0,16
1768Zy5A3pz59XQzdVGMdSGxSeH3BKV1Rt,False,3652000000,3652000000,0,2
196WE2NMTnBhUCTjCJS9M95W98dKoT78Fj,False,3352000000,3352000000,0,2
1HcLpPMu3gF7QC3nSZ8ZrtCHqw9k6UoeY9,False,3052000000,3052000000,0,2
1BL1K599RUrsA65XwBRqvgh2awf6oHzWRx,False,240000000000,240000000000,0,2
1MAccovVg8SL5cqEwmqqcrpaxuogrxQAma,False,2752000000,2752000000,0,2
1LWGy1SjqtPxWAp3VMMjooF8Gv4FQXV4Q5,False,2452000000,2452000000,0,2
135bpkUpv4pbcE8NqpC6B5c7neWbBT69N1,False,2152000000,2152000000,0,2
1PGh4B3uEmmJ9xZAjs7nj1MjiMXxdHJ7CB,False,1852000000,1852000000,0,2
1BAgDyNbiFDf9aptf6oTQCeZ4BnZzYfBjF,False,1552000000,1552000000,0,2
1NENByWYbmV7XMXvhgZUECdhoKeaTVVMxy,False,1252000000,1252000000,0,2
1NbS3gvb5fUdKGa6y8PmTeuhjwjMsyaUJc,False,952000000,952000000,0,2
1PWG4fbSEMgpDvrdazeaXqnPksSYz8Dj3q,False,1200000000,1200000000,0,7
1JKUrYBQ13phsWehHQ4NRaVcVpSvuuZSRw,False,4839000000,4839000000,0,2
1LFCKLeBvpqisb5u9NvMFKv2EoFvKhAzmL,False,4857000000,4857000000,0,2
1E3JfrgekWKpUrqakUFJdtCZ74wPqT3VRj,False,4855000000,4855000000,0,2
1HjCWCZBCdQKVmyryNYHWjr4C9fXyZThUL,False,87483007391,87483007391,0,41
124xdjgfxdwBkuJu2DjTe8AazfuXbDX4T2,False,4594000000,4594000000,0,2
128v3ykTq6tf4D5Z3fUNyuQcndKenjHLq5,False,4564000000,4564000000,0,2
1DdsYkj7FtPPkv6cUVsMnUXoDyjYLgSauv,False,4540000000,4540000000,0,2
1DvBu2dDFsKzTsLijEGFQKrjzh6nmKi7cn,False,4166000000,4166000000,0,2
17d9unCNBcmgkRPnZd8mw8tFvZawLDUAtR,False,3900000000,3900000000,0,2
1JHLkDaHcavK4hRVAUAp3jdJh9byALKw74,False,3290000000,3290000000,0,2
13EC29Q6ZEKL3adtGVUsJBk1Q5ZS5GsY7Y,False,2981000000,2981000000,0,2
18y7BPMrdSfLMYZMTm39z5XWZa6ZzZPqXB,False,2543000000,2543000000,0,2
151omnMQYA8ZsfEqqz92vmcM8yxurAt6gY,False,1690000000,1690000000,0,2
1CeACwCAsZgDEjBAgrLrNTAJRi1fD7vbyA,False,20010000000,20010000000,0,11
17KexYGzpCQ6ZEbjRthSnGwsBqdfieLHtg,False,9046000000,9046000000,0,2
15xgSZsVnCdnm5rykUy4AdWkndtEZEUoGh,False,50000000,50000000,0,4
1MC9Xk37FERRBJRDChk9rfXENuTAcCwYcJ,False,1994000000,1994000000,0,2
13pgR9GymNsW52FhGTeiUbVPM6uUXJ65AS,False,110000000,110000000,0,2
18NqW6dwhWptetMigrK3dHfKRaZy5s3ehj,False,652000000,652000000,0,2
1HkHfn5FF6QJBR4h8Z2eSGSSmzxK6Ka4Et,False,1548000000,1548000000,0,2
15ahBvc2SAo4kS1Nkp5yACXoJXYqVJqAV1,False,30000000,30000000,0,2
1JwpkGbkeLo4g1NKnurrjeMyzovVadKdSq,False,9041000000,9041000000,0,2
1Nv1MtsBMY2AGgsgxH1Y6W2mrZ2gNAb2UW,False,1414000000,1414000000,0,2
1DWhrWp6UWg6jv1tXCctF4yM3q1ft32yDF,False,352000000,352000000,0,2
1GkXfZQgpRcb7nLp7ZswEbJptUVwJQDRci,False,1283000000,1283000000,0,2
1JNCd4dY8P3ijfW84s878vsZiHgtB74cSU,False,52000000,52000000,0,2
1Geyp3M6SbStNGFESeSNN4CXVuwpGCswvM,False,1158000000,1158000000,0,2
1GiYrSxfyLiZGpKGBADw1ZZZXQHpQfYtaF,False,1036000000,1036000000,0,2
1Gtfsrea9LX7dviHHnZiTgZBoBRkSxQ9WT,False,920000000,920000000,0,2
1DomYPDpbM4dkc84preJ7Aoey7hUD3drAE,False,200000000,200000000,0,2
17xb7P73Lzvoz1n4J6dC1ZuwFRg5LoYwSp,False,4000000000,4000000000,0,2
1BSK2ygWNSw446wARB2tes2mR5UtBMcEEj,False,863000000,863000000,0,2
16k2khTVRiTSvGYPgkNC48NEY4T2kYv28z,False,807000000,807000000,0,2
1LBY9yTaWm6tX64QGFgGJTgc9GZL5BpAar,False,175000000,175000000,0,2
13uexWKHxf9kAa6JE1eHVTm2omvEeN19jT,False,4847000000,4847000000,0,2
13wG2rBosgQRWcP85HqZxrXekRYNWYaWCN,False,4699000000,4699000000,0,2
1J4NsUPP1mq3BPK2cYPcBB9WbeQfEjrSEt,False,4664000000,4664000000,0,2
19UyHwdwMviMiAKZoSC3Sdq1jChyXvsNKt,False,4690000000,4690000000,0,2
12Ys8wTMGRvFQRkRRcfAvKWMJYRXJj3rxo,False,4414000000,4414000000,0,2
1GAmPYEmobgkpmWgEWRtAFXwoFyXtBfMF4,False,4374000000,4374000000,0,2
19iZidcnThf417dVAWySEx67eYadDXbWDp,False,3787000000,3787000000,0,2
15aMCahPoY5xWMxHeHZJTmYA1XoAt7SHKf,False,3327000000,3327000000,0,2
1MbXhrzx1zdJcftbmdY9oWDQXeQdYm7qR8,False,2530000000,2530000000,0,2
1EBv7ATPpc3PqX8iWZ1XLwdBiVcACcXzPY,False,60000000,60000000,0,2
1LmU6NmFsdmXjxUrwwDQEwXdZwNxf7iysT,False,2486000000,2486000000,0,2
15x2VVbRcB3zZFLP1VdiQPDVtYuw7HoUx4,False,1332000000,1332000000,0,8
1DFv5WqTaD9j3aV4KXv8h47rY4T4mDhaeY,False,776000000,776000000,0,2
18eUtDR5YK7agCY5Y4dhpCch8XVYzYXRdB,False,9036000000,9036000000,0,2
1Js3FQz5uVArFbk1F3Jz7mV1EiojMduDin,False,2463000000,2463000000,0,2
115agzV5jr5jkZv3cQf5aAZxeqZuQ3qHip,False,747000000,747000000,0,2
1Pnwgwa5QPSM4DJ84BCitEcHMFmVXUy7pG,False,3667000000,3667000000,0,2
1JcBCcs4NSSLjmGTL77ZULCemnXvn1KGu3,False,9031000000,9031000000,0,2
1FWPyh1nbe6Wvp6qWTyqFD2pV8c6ZZqePD,False,200000000,200000000,0,2
1QAT2A1RPKyZNP8u4tNScGzf5zpDrAWDs4,False,100000000,100000000,0,2
15PWLcvyZDxZ95fST2irCfyaiB6XW4wUdv,False,200000000,200000000,0,2
1PnGzLtyWhrsFRjx71t4KRrDNLqAfdPnEn,False,100000000,100000000,0,2
1HxQfKYZXMz5g2UvmNNnAymqm1PP1tEKm7,False,2444000000,2444000000,0,2
148e6u1ELTbsxK8aunCKitU5HXm3WFjDw3,False,719000000,719000000,0,2
1Cxd3aPwceCji46gzunj9nHjt9GJKwyCWW,False,150000000,150000000,0,2
12pa7mmW46W4ptfa5UvD99xWFnQrSNw7pr,False,183000000,183000000,0,2
1M4PZU2ggpuBxptNoMPDSxNb5YLXdKEfNL,False,231000000,231000000,0,2
1FLv3gVJ8KAtDPa41LuD6NNXH5bj79xW4J,False,637677361303,637677361303,0,46
1KfEWjtJKDRV1ejSZR3cvK8rtu2a6MQGst,False,3300000000,3300000000,0,2
13cZE4jsSkVJ3nEP9nYzDWA7AGshh8giK3,False,9026000000,9026000000,0,2
1JH84oY7yvUi2raSF7UCto7kohiSiaTL8r,False,3334000000,3334000000,0,2
16BPvtSF2JB6swEn3YqJ5P5dsMK8Pn69HE,False,2428000000,2428000000,0,2
16VVH6ZUHHUDZQG2EwKmrEynbpMyN9KeAC,False,699000000,699000000,0,2
1K2BP7gm8wYC1MoSKCRYPK9TBq2amSV4z8,False,190000000,190000000,0,2
19N7gQuYRREDAVMjcHLq4fTGbhgbuJ477p,False,333000000,333000000,0,2
19FZnvwjy3BNZZnv2rtgJDBsUaHvH8eVQL,False,4889000000,4889000000,0,2
1DuCHVDXS3ujqhJ845iH67seCQiev21WYm,False,200000000,200000000,0,2
15BWHHWyMVQxYqMEiFRfM6Ar6FswBEDGvh,False,4736000000,4736000000,0,2
1GbGvoGaJgGeJsVKCGB82HTtPecXf9sorD,False,4582000000,4582000000,0,2
1CrZVKecYofWkA2cP8UahGyW3EtBz56iid,False,5007004335,5693266815,686262480,20
1A6SqstRD61or4bAWqWZJWctc7pDMM3rdJ,False,4563000000,4563000000,0,2
1Df4kwoGb9ukrnCMVWaeYhVhN2QVGNTTGK,False,4535000000,4535000000,0,2
147qtNDTV6NTAHrAp9y6nTte6rKsjZphhx,False,4210000000,4210000000,0,2
1PYiS1BAHDRL21XVWyLmUFEevMpraA9umB,False,4068000000,4068000000,0,2
12Yw5fgPaTWUexYjLaneysqnZWxmyTrDCT,False,3784000000,3784000000,0,2
1BVhPxMo4BpyR8kwr7UMfS6SpYquZUa8ar,False,3253000000,3253000000,0,2
1FZQWwxxejJFY1qRZv3MM9oWBHpykrgJAh,False,2326000000,2326000000,0,2
1BzS8TKYF8aw28aYgYMeY7rL8CuWZSA2am,False,32590000000,32590000000,0,2
1BXoKoZzUcM7jnsGvLd91zkZn8LgpPehnN,False,9021000000,9021000000,0,2
17BQT6g31FSLyYjRCrLLk4e1hJy1gMU8Fd,False,3001000000,3001000000,0,2
1EaHvoFFUxg4XMhbju1dayZ1k8yU26zZb6,False,3200000000,3200000000,0,2
1tjP6XXeAixMeHtdZ8ZZvqgNhvDQCTD3J,False,1358000000,1358000000,0,14
1wUs5KGhNP164gdBBGUN49FhamTWrSTc3,False,2414000000,2414000000,0,2
18QbqE7aeQ7uWpxXWh7QATE36x9N4JG4z7,False,2230000000,2230000000,0,2
1EFRnnYRERtSfjuStazt7ecQpe5WAxxMgV,False,680000000,680000000,0,2
1ELsYCBZajgkauQzNnKKp5MrH5zWTsoP3D,False,400000000,400000000,0,2
18BG8BBYuHe1uiRf5jGSmSN2gGKZgBhG1G,False,333000000,333000000,0,2
18Z3B8NDcaiXdYStYCmkh5Fqinnm66E2gm,False,523000000,523000000,0,2
19L5BJr5FxrGHft2W3Ji4hci8ibzBpVfHp,False,2153000000,2153000000,0,2
1FxtpkbD2xxExAp3U6kbZPDMewEjK5AzzE,False,9016000000,9016000000,0,2
1GjTEYZVwRcSqWyTWQ2UUeG2VTNrjjJHgS,False,9011000000,9011000000,0,2
1596VwUvsJEUPLKdXAoF28Jj9RZjzuZPZQ,False,46000000,46000000,0,2
1DeiJeNmVwXaM13KYXY4qmQtGcwfBDm2a7,False,285000000,285000000,0,2
1AtCpRSTsebtFDvepyPKTQEKwviRsdHYrK,False,50000000,61000000,11000000,5
1GhKyMgockTdL1EBXAufKKMW5vd7jw2aHK,False,671000000,671000000,0,2
1HsV8cKzCjnm46unCjLnBqdJ6bRhWQq2A,False,2401000000,2401000000,0,2
1HaGzkYhhpsbpwEEcjuVFK4in8Tkpd6Gke,False,439000000,439000000,0,2
15yJEMkgL8BYu9AydbLqSNcypw2jttPoQy,False,2562000000,2562000000,0,2
12mcEeLptDq2xTKxXdDRg52pY7Zsy2AFSg,False,2101000000,2101000000,0,2
1DovxWPKEHswJkVjauZSJMb5YSjBge4zXY,False,32585000000,32585000000,0,2
1XYfVgDKB6keWXL1s5hUbxEGR4dnMaMbQ,False,1929000000,1929000000,0,2
1BYdLmKWJEnaJgLvT7fmVA6uHt9h4ML1P7,False,633000000,633000000,0,2
1G5yAbSuiRZKGzQaZ6qi8ChGsV3ZTjdPrU,False,2053000000,2053000000,0,2
1AJ42YLZZgHtGUSAhPb42FrFRYhbzcQi3W,False,2388000000,2388000000,0,2
19zeMYnnpwQs7tLwf4QJT7C4mcyiAebW3a,False,668000000,668000000,0,2
1B3jqDGQPVv46iqqYaUYjFDeDwZE6dS8T,False,2031000000,2031000000,0,2
1M6hfEjroiF3spXmnCQYHTSgyFUhzLuRqH,False,2011000000,2011000000,0,2
1GggZPBtuGufnMoWfrxaLSikGNi4dfieae,False,2377000000,2377000000,0,2
13LtFCf1LNRroyLrA3p8yjtmHJtKFjTmUG,False,1993000000,1993000000,0,2
1Jh7TrajJxK9pYhQ6gwbkUBdBYznAKYcwZ,False,541000000,541000000,0,2
1MBw8yHigpfw3VZrzDmbmcDm7K6Pr9X3Cu,False,2370000000,2370000000,0,2
1GpJMthcK9nH6YGEkZAVb9f18jR5nvMtAY,False,1975000000,1975000000,0,2
14jPtRNAvMW1RVdxpcVssBbEBT4rWGQmPZ,False,2365000000,2365000000,0,2
12uLG9fpMoFdgqaDnufVGVygMbwHjKPajw,False,419000000,419000000,0,2
1ANiKM96tYrea3qXnVd5f5RKZw5CBJko9d,False,1960000000,1960000000,0,2
19KV3dh8ousF8urB5AE7YH8rytys2cH4HG,False,1952000000,1952000000,0,2
17RyDa9WbxLBHREvtY5FdND3thFsWAcdVK,False,1947000000,1947000000,0,2
1L3x7ypVnQP8Zm2j6twse1fvsFHrjwWEZ1,False,2361000000,2361000000,0,2
1EGapQdeXmHFQC7cZPUaNSuoia8P4KBUf1,False,308000000,308000000,0,2
1CmkhmAKZzjq7SkWpCoWU7PBCEFPbJfZj6,False,200000000,200000000,0,2
1E4e7PTzPirhHYVuMfQASFBrwJFagVzM67,False,1943000000,1943000000,0,2
12kUvwrci6728FSyUCxtHbX62TSi7EvPd9,False,95000000,95000000,0,2
16CrPvMRxCL6hcB9xUDHWRnDYecSsnyJmq,False,52000000,52000000,0,2
1EcvawGQombpDtERhbipsag75t4Ea3sF7V,False,1942000000,1942000000,0,2
1DnaWRkDgM2p7RtQsRKriFJwfHdELxVeMo,False,158034000000,158034000000,0,130
1NbvgZy1DKsV8XUF41CiL9xR4NTT69xqPD,False,96000000,96000000,0,2
1A6rbF4RaYkBJKg3dvdQikMGzqyTnxnfdC,False,100000000,100000000,0,2
1D7bQMu2XP9U9GN2NrD9We5ZvDCEGcwPxR,False,500000000,500000000,0,2
1C3mbNXyPALQgAirEmQVepfzucxLLQXRia,False,270500000000,270500000000,0,2
177DNw78y6YVtAaAMex8yGKiDQUZuftVno,False,32580000000,32580000000,0,2
15LRh49qHT2BJCoRdxh9CzHeeqQQ2ghLbZ,False,9006000000,9006000000,0,2
15ajcGRmbmYdxciX22mCX4UcuJjnJ59UsT,False,3190000000,3190000000,0,2
18QmT2Fm9s1Z8N3LdeeNXJVgobuPi35peE,False,30350000000,30350000000,0,19
1A7HMfKpxXnYbkZ7zreawUADGj2kpEhVgb,False,374000000,374000000,0,2
1K6SYwDfKJytEmE3qij8CCbnWuESj14XCJ,False,969000000,969000000,0,2
1MEffBUvG6w1Zz9xf3eHZn1xkjr3dn69dW,False,4900000000,4900000000,0,2
1G3kS1wzJ6TEFWFv8w8L4xVDaKS27xNiY6,False,3377000000,3377000000,0,2
1MFamoHssjN57DJATvgAAU2NW1V9voMhEN,False,32575000000,32575000000,0,2
1CLAfDS4LFKqWBjftjYmZsZhiJgZmnnCZj,False,8996000000,8996000000,0,2
19aAGmiVsZWSR1zbR5waGX59eGeWhiRrmM,False,2500000000,2500000000,0,2
19t5V4Wcdpvv7yNNHtS4CU4hwdfiTowiox,False,32570000000,32570000000,0,2
1NFMNJckNFYZWJHgSYkKGkvRFriBZMDD7a,False,8991000000,8991000000,0,2
13mZNXxr5aMUdXkYEDJFYL2HJYyx2Uo99j,False,57182080000,57200680000,18600000,96
1CrkUm7mfG28rrTKg1tyvkvudSsLNQZdGP,False,30000000,30000000,0,2
15H4uMwvWg5Gv8U9bHH7JeakLA2g5Fh66j,False,8986000000,8986000000,0,2
13kAAYLagzq6hYG4iByGX5zoKXjYksXxCh,False,8981000000,8981000000,0,2
1FXEF1TTr8KFZ4rLyRAd4Cq5A3me9xcp5V,False,4900000000,4900000000,0,2
14NnggKTkJg9hm4vgiHDyhkmLBSPHVmRSv,False,4789000000,4789000000,0,2
17KZELdVDKuefmh2TunUjrVtZLfYH28BHZ,False,4628000000,4628000000,0,2
16MeNnpnQ1ctGVUQzTVJmH22mUaZC1UmSe,False,4466000000,4466000000,0,2
1HReRjYLpN6P9Ddrag2jo7ALCBjfqkYgUZ,False,4444000000,4444000000,0,2
1Jovrr8mcjyrL7PC13Wzxz22sEUemJJqKy,False,4414000000,4414000000,0,2
1ABGhPzeL9FQhrdZSbdoEqscCmbGYhT61E,False,4064000000,4064000000,0,2
121PHZvCCQM3hwcSroLNPdddYXYpGk8DTx,False,3922000000,3922000000,0,2
1BqJpXyVpVKUC19RH23C1RvJfDQkKS8kZ2,False,3607000000,3607000000,0,2
1CR6rxYLsnBiTKHMknZproiiHhpMHxoaGe,False,655000000,655000000,0,2
1NBhrqzhc1SuC7oQMfMorD6fFvLces542k,False,2068000000,2068000000,0,2
1NFpdjKFL9cNw2QRacgcpMy9z9um4v9usw,False,1379000000,1379000000,0,2
1Mt39hknDLSvdf4dkL8EZkKCLxATBKHbyz,False,2190000000,2190000000,0,2
1KFeQejYrKZTG12xk8qn65mgmqphQV8ryt,False,1505000000,1505000000,0,5
1BURuksv4wvEzW9jQiqNCkivWGo8SQaiD1,False,30000000,30000000,0,2
17WWC4ExkdxEPVuQtWPV7Rw9eP78n1KWck,False,40000000,40000000,0,2
19M6ApoVsCD7oXh1MhgoADqEe5JWUqB9gi,False,14297000000,14297000000,0,11
14SwC1JmPE5bLCMQxVX6vezEADE6TVym44,False,559000000,559000000,0,2
14b4x9A3yjZEjrFrQnRFmsB6jtpm9Jkm9D,False,498000000,498000000,0,2
1FGVVGrq8pHtf1uqXj2FsDc6WK4nhvhLbB,False,439000000,439000000,0,2
1PH9pcwrTtBPqweHKaq5eJpUXd74qwbNLA,False,423000000,423000000,0,2
1Gw8HdaWTRk8Uginkowc4VyAx4HiZh6AmX,False,266000000,266000000,0,2
1Ern5wXDHg5G29VUi7GVZiagVtD7NbYjvG,False,32565000000,32565000000,0,2
16r2pK9zySywLi1beVRqCaRgCtW2rKkucZ,False,2334000000,2334000000,0,2
1NrE7RdtsLACgqaMsn4btePBi5dehAUY31,False,1357000000,1357000000,0,2
1GD8RUz1qGcnCxRVYdNc2Ze1Y7ApV3zAfp,False,1627000000,1627000000,0,4
1H9RqhmR3nyCGudyAbEn5sge648BqQzojF,False,33000000,33000000,0,2
1MTcYAmXxkeLZF4zD36KUPpDjxZ5Nfcdtj,False,708000000,708000000,0,2
1JmmHw647ASqxZDzVavvNdViaPm9SiTteC,False,2578000000,2578000000,0,2
1PTCPiuzYkhL89fAyhmKZVLFJM3G2AnVaP,False,50000000,50000000,0,2
1FNhVyBHyjDZYrtw4B2dsN7mGPmTnMV8LP,False,212000000,212000000,0,18
1C5WqGhmDATETG7vPsmnwiAHC1iLWraL7w,False,345000000,345000000,0,22
1EpN2vbh8czYaHFZk5yS3oiFmGzPnA5zxt,False,50000000,50000000,0,2
1PNPes1xDRmxvzcvXA1tY3eo2Uwkhefpei,False,1230000000,1230000000,0,12
1GXkDTX44MhJrApE1mjqo6NTtiVEiRGSHq,False,50000000,50000000,0,2
15NPrvmsHu25jpqpEBGrzGoN9cGfoGTb9c,False,338000000,338000000,0,16
15zpRRPqPFcsBs6xt27zhaTZ1DtJwoA2Q4,False,203000000,203000000,0,18
18wRXSwPSAtzFihHSMWxjeRZQunfAFCMf9,False,50000000,50000000,0,2
16erqDLsdNjuv4jg7dDNmWQECCe5wMvmb8,False,408000000,408000000,0,2
1Bpo7bm4y5Rm3KjXFEWkNC2xttkthD2zHc,False,233000000,233000000,0,2
1Bxm3xaEfaa9CJtGacoZ3YFdZKWZLRUbwT,False,400000000,400000000,0,2
1FGRiRbNWzatkN3ubuosA6gif9zUPRCbRk,False,1000000000,1000000000,0,2
1KpwGNwyTXHJfkvjy1ZopeeaYp6oDHW2Bf,False,395000000,395000000,0,2
156F1jsLckMimGu2mJp8H4iHmqCbFhKpJK,False,350000000,350000000,0,18
1JemzCbyvmhR6yHiuWXjfdVy9uv5HqN8CS,False,43000000000,43000000000,0,6
12QRRvpymysQexQ1avLcLuTXut74jAao4a,False,387000000,387000000,0,2
1JSEL3vZdXmaLumKXYttRNjUSpNgruFj1a,False,5010000000,5010000000,0,2
1PZc9VbzutdB4NDC3vvMj7HsfHmNnh8D55,False,32560000000,32560000000,0,2
1ASjDFsg4Jo1Kz8q7btqs5nNwnhGohjr9N,False,380000000,380000000,0,2
19aEFfzfs68nQp3tnSsJwWKJuRfTYyJ6bG,False,609000000,609000000,0,2
1KDJqgccVgE8N8NHVMPx8asXP87ztEe5ko,False,385000000,385000000,0,2
1GroYCBxxZP1WWp8PVueBxZVAbZYKtzmbR,False,375000000,375000000,0,2
12wtkZsXA6vtGPhzr8KZci9uDTA5ZuEsZu,False,32555000000,32555000000,0,2
1K5KDiYCfJZLrBxBBUQRk79jpKi16BGsTX,False,1969000000,1969000000,0,2
1G3u1v6LV9hD6sNuQdmnLLtjJ3oZwxoiib,False,609000000,609000000,0,2
14A1CQE2sY8vy1XeHh7KJoAjLpJPZupiZK,False,371000000,371000000,0,2
12tAir4mJbDMH4nS6oT1Sb1vEygMoofcqv,False,367000000,367000000,0,2
1UW9FfWRVgursvBCX4DL5127Ed3EQfarE,False,366000000,366000000,0,2
1h7AtJxz8N2wDWbbcu5Eq7618ZpCCveAu,False,1342000000,1342000000,0,14
1Aa7urLUEj5CTmotjpPM7AZCAZKiJNiikX,False,43000000,43000000,0,2
1LmGRTtmNS4bdi5BH56EuaExNufC4sCeiP,False,10000000000,10000000000,0,2
19bvWEntSbKfB3bxccr2v39c3f1VD5S8VQ,False,8926000000,8926000000,0,2
1N8bg92sjwKDm6Yu38PVqJGzLUaRmz3HjF,False,450000000,450000000,0,2
15Khm16GYt3VoAaZpZgTJdhrWQEB7fF9jE,False,50000000,50000000,0,2
1ALEmj1HRfGwiqKBER9pw21Ayxp6SDBUYD,False,424000000,424000000,0,18
12RAJ8ThFymMXk5fV6MRAq2z4uAXxJDKky,False,1700000000,1700000000,0,2
16Mm1ms9r2DXYXaA45WEeU3zLvqFZR8WUj,False,37000000,37000000,0,2
1LuH2NhmXDjreDD26GtdZa3ACTqUQSB8Yv,False,8921000000,8921000000,0,2
1HwCT7QhEZweXRoBYrQiHqU3SnVTZuMzkQ,False,8916000000,8916000000,0,2
1FdBV3ww2t2jbdYfiei8xncNdiXxMjSs1H,False,1329000000,1329000000,0,2
1Mu3dvYbcL6Vchurv1ZhMkzBYEuWNeTSi5,False,640000000,640000000,0,2
14madHrVGaTTcruPDKDcom91WG16gcwxoC,False,1157000000,1157000000,0,2
1Ge3oqUYhYtsnirnnLyJjFc2DrzA8LBfsw,False,4700000000,4700000000,0,2
1jDfVMcAmDg4n7QuyFADMW7tCertKwdMX,False,280000000,280000000,0,2
1399SNusLktn9tucaUabMbgYe1r8daCN9D,False,3597000000,3597000000,0,6
1MgHNzdUuNsE3N5gym5ojPuHGtPmifbosC,False,1774000000,1774000000,0,2
1PriaZBS4UHYRaABgM45gXZzsK7oUPNbdc,False,4877000000,4877000000,0,2
1A92EyF8yghNm1is5fYj1WivZe4tGTazWx,False,4882000000,4882000000,0,2
14eCb2yJqRzcd1d3g4XD3hMCrtRTVSMFqJ,False,100000000,100000000,0,2
13VFaiAM4EQz8qmPpr3qGgAWjnQAk5UmHL,False,4776000000,4776000000,0,2
18KW8rJgktpQPpiUBsPLF3LzJMfTWyvBEo,False,4665000000,4665000000,0,2
1GkR14Czfq3Y46L76tANNorsUXRnBTHpzJ,False,4482000000,4482000000,0,2
1LqT7zeWX1vw2sotc37fvXaKM7swkVJijR,False,4310000000,4310000000,0,2
1LczTqjsgdKR44hK4aEWzxmC1hJC7AiNUk,False,4281000000,4281000000,0,2
1PmN8ZSy5mhaKuEXZVNpMByNgmGtvQaB9g,False,4245000000,4245000000,0,2
1CCL2Mbd2ey1LCtkEBWiCChse6HVJXqwwT,False,3859000000,3859000000,0,2
1Huah3U5xDaoVTAqTMLfNUwNkW3Agag8fC,False,3704000000,3704000000,0,2
16XpK9StKieW1iKznWe6C426J2QxozA9zT,False,2997000000,2997000000,0,2
17hytyPCDr1Mk2Jg79ehx8PAcTqq2krG3K,False,1335000000,1335000000,0,2
1JWj3K7vNANgypxFjudiNHWQc2TypoMLjq,False,8911000000,8911000000,0,2
1Js3tGCyeYTfM65JZpKQbWprB2ftGsFLcd,False,363000000,363000000,0,2
1F1Gng7YrogYKZft2cr3StGNAhQywCKSaU,False,8906000000,8906000000,0,2
17Ej7etBNia7mMUdnh9VWJAtG4HxbW4C1f,False,369000000,369000000,0,2
1CquoipKHFiBoRaa6TYjuzLx7Y1V6sjKAC,False,960000000,960000000,0,2
1Eg97FrN25vbkvGJdTesXY3QpExD9LHftC,False,960000000,960000000,0,2
16br9BuJNeYpoHfrpUaW8nkd8AFcn3h7kP,False,197000000,197000000,0,2
1CCkZqmJ8ZmqBo1LWfYj2SANZp6gKJC8wT,False,47000000,47000000,0,2
1A4uufNpnUr3f9P3mex3C2qwHdPtQxs6RQ,False,1232000000,1232000000,0,2
1GEyuU21GqDNERZN243sBESvxx8vMAnwx4,False,251000000,251000000,0,2
13rDhb5R5WZBYyi3n5M1meVX94abPVjCjp,False,1129000000,1129000000,0,2
13xSbvvb5zzk3qCwYBrpaCbafxFw8UGAA9,False,1242000000,1242000000,0,15
1Dyihrw4Yt8JEtv6qzvtBmeeGHeXzyXZ4U,False,141000000,141000000,0,2
1PiprDD4hYds2mWRYHgsLGDuVCQ4SLiY2c,False,1028000000,1028000000,0,2
1BMterXkkMeyK7C45uqwYtDjNf75zzSDyc,False,33000000,33000000,0,2
1Hew666eH8gcxrb28uuqa98rW15XGuTpUQ,False,966000000,966000000,0,2
1MGejxyJ4x4FkzDm1odL9bnomRrCbjmF1x,False,919000000,919000000,0,2
1HXBiWmC3ma53hM5PiSTcYJYGw5xd9qPBB,False,894000000,894000000,0,2
1LmhJqt8iQfbNqnhdnnN8zfJcMZuSfhZAN,False,870000000,870000000,0,2
1DXdZBgQyzLZi9WCjfkdxTKUCw7hkw2qUK,False,849000000,849000000,0,2
1AEA7Sw8Q6yNrhsYVa9TWDoWQqj6SmyvN1,False,830000000,830000000,0,2
16EquBA1Nygnh36ZK2t56g7AXBYSJaStu8,False,814000000,814000000,0,2
1M3jTiHUHzNLwbQBdcQSWMgVwoYjo4vpg8,False,803000000,803000000,0,2
1NxR2cThP1ifcN1S6NxdsL94HyWVMTdbMC,False,792000000,792000000,0,2
12LtnG7LDefAD7hPz5WzaZfspSphGoiLwb,False,783000000,783000000,0,2
14ZxEbQNRfp9LGSc4bPKEusr9eZbzYBZhG,False,100000000000,100000000000,0,2
13fpzFMEFU7vnoijtUsaBbagbw8KD1AwiB,False,4867000000,4867000000,0,2
1Mczaqq87u7ipKNwLuEgEJHuTcnnAUYzSJ,False,4876000000,4876000000,0,2
129ramSKipjjN22GDJHAxAhAHUNat8Y9vD,False,32550000000,32550000000,0,2
17c5mW4dvdcULwhumqzEnAfnR5JpKja9pC,False,8901000000,8901000000,0,2
13V9SqqY4STuaT9eaQrTkNdRfVcTgJhBJV,False,4745000000,4745000000,0,2
1C1puUwwNgsC48z8YfxmMA42413J1kV4Eq,False,4625000000,4625000000,0,2
1EtkqZGFzivggsr2rcKJjPJATdDrwYCNQb,False,4454000000,4454000000,0,2
144pz1kZhCEYqoKZK9sAp98JgRYsW8YH2c,False,4266000000,4266000000,0,2
