wallet_address,malicious,malicious_type,bitcoin_spent,bitcoin_received,total_balance,total_transactions
1PPRVsbmvjpVsDh7bNZP43tw7gs91JuRBg,TRUE,4,54274824,54274824,0,2
1NWh772kEQeX2MPAM877qK7LaN7CEcWyE1,TRUE,4,36419104,36419104,0,17
1JSi6CV5FNTGw2Lrydsa4ggt6thQdurDLM,TRUE,1,14479304,14479304,0,4
1KE1EqyKLPzLWQ3BhRz2g1MHh5nws2TRk,TRUE,5,48751313,48751313,0,11
12SRVD4tKyP4quAHNQLkH2c8sg1BvYvqBP,TRUE,4,28078326,28078326,0,5
1756fmLS26s7yNBFeaqfbgXoRcieuA9xox,TRUE,4,23586924,23586924,0,6
3DWaFBEVMvGCTXowUiGt7w4aqmWzEN9C8p,TRUE,1,6000000,6000000,0,4
1ELKdWgfedTJ9FV4U5W2JVXFzTpKSqcCjM,TRUE,1,8231593,8231593,0,4
1GFg16hnDTfNxC1SKGkm1rm6KBnbVBEYXJ,TRUE,5,17006149,17006149,0,5
1Lmb3V8PbqTtGmFawu41k9hSXZgJn4G2pS,TRUE,4,14950000,14950000,0,2
1KDnUbAHkxb57RYjJufdmjYF9F4vFWjm5m,TRUE,4,35394814,35394814,0,9
14LYbckmC9gKJ6LR1JAWaKSsCojZfURbzH,TRUE,4,13168400,13168400,0,2
1Q6T9W26ZvQv2nTwaXztSnHqXUxud7egAQ,TRUE,4,10000,10000,0,2
158Z1uTgVacSHvZcae9FN5pXdCrXQUyUad,TRUE,4,13825581,13825581,0,3
1PuxZLDEz2as13NKcTzC2BGadF2g2zhdfo,TRUE,5,46179032,46179032,0,17
1AEb2hcPpxDs89AJojyySyiZdW4vdEumZN,TRUE,4,165365,165365,0,2
1164VJYmR8nP8z1NSPHqQreVWCMq2QdqUJ,TRUE,1,11631063,11631063,0,2
1PKQvF9qK3zuB8KVwmDVDUxtpUVfE1P6fp,TRUE,4,34881132,34881132,0,7
15WG3a68ZDPsYyJUkMKQkqwkvWykT74ufB,TRUE,5,14658546,14658546,0,5
1MPtCfynYQjJSCzzXC5t9JEsrsacPMF28H,TRUE,4,4612504,4612504,0,2
14cFq8Vwhq29bJi5NsUcJRKKV7ZEyRyNTm,TRUE,5,143976049,143976049,0,20
13ajfLBScsUNSJ3t65fsCmT1TRkQCUMYA1,TRUE,5,29334860,29334860,0,6
1JUVzg36iqgYJWtD55g5aV2WEHA6rmKeYb,TRUE,5,74997713,74997713,0,10
1XrkCQZWtnSMquWsfNWeCzc4smfJi2y1i,TRUE,5,115204983,115204983,0,14
17nL6iVVSSmVN72m16ANXebLRyDRStHfLn,TRUE,5,28202442,28202442,0,5
1AJZ3zuKi8oYdktPHbbreSpgTDyMerC4Nr,TRUE,5,49156565,49156565,0,7
1Q2FjVUk9TC2YnHsAhvJzKEWgoCKdiTa7C,TRUE,5,65338535,65338535,0,8
1KP5xCDEbcMAH2shJBsKEHkQfjV9KV5hq8,TRUE,4,88716560,88716560,0,13
113ioG4RFd9pRVfJVKauCbg7QH3oUe6URa,TRUE,5,56976672,56976672,0,15
1FGR4QEoNneYMN4FMSHykqzGuqWsVmKvJ,TRUE,5,79170221,79170221,0,12
1NDRk7tErLtSTMXLbK28UABQFDEH1vpEvV,TRUE,4,96111060,96111060,0,10
1Ph9EnZaPPqcqLiJhTg2qiyQQtNDed1h2n,TRUE,5,11732672,11732672,0,4
14AuMKdDV5s6xmGa13xw6F9hc1CwntkcfT,TRUE,5,4100000,4100000,0,2
19tkSBFfPhRhsHVPA22KJsyFTxmPBK1trZ,TRUE,4,0,22131225,22131225,1
163gN2VkWDyziUNKWz2tG74uUXiMhLM2iU,TRUE,4,8550000,8550000,0,2
1J1cFns1zZo5YZbMjVt93vVzzp7QeSJMNf,TRUE,4,279581138,279581138,0,125
18JbdkskQSNFP9DrcCp9txLMFJCyPwEPXg,TRUE,4,7650000,7650000,0,2
1LVCkRovhd5ucGoh3GD2uxnSa4eoJy8zQa,TRUE,5,5330000,5330000,0,2
1LBwcuN23jfuRDdLgrvwJDxQN8Gakan4fv,TRUE,5,20206508,20206508,0,2
1BFYUKYyjyKrpi3VFFcDSwm4PdryPLzWKu,TRUE,5,19417476,19417476,0,2
1CjijVkGoUBoyHpDssJcpNpg5Dqk1UTYH7,TRUE,5,20000000,20000000,0,2
1FsFWAitYUFB9XJK4rw4yjJZ3Aq2kWzmi,TRUE,5,19252619,19252619,0,2
1F14WGukoxfrHKdXBnN6q1LQPY4F43VS7H,TRUE,5,49535397,49535397,0,13
1EbJGYEfMvH9fdMrohwNsa3fyqwyMM6eaa,TRUE,1,6061700,6061700,0,2
1LFHMc7tjMrnEB88x4L7qXTVGQucpYpXEb,TRUE,5,17559066,17559066,0,34
1MDxzUqmSRfQoN8PYzSTVgA1ANdwUYQr8t,TRUE,5,292733,292733,0,2
1Gke4SKDRbDiNJKx69iWFeqXdfrSy19zpR,TRUE,5,19564965,19564965,0,3
12byutpYf1xpH8fR4qBj4833x2t94rSr8X,TRUE,4,11714063,11714063,0,8
1GHAQW4MrVxXAuD9vGgj7x4BZhQSezXU7v,TRUE,5,13862658,13862658,0,5
13z8jRK5z9PkVdim6nfmH4Qqqk6UAmycJr,TRUE,1,22989038,22989038,0,5
1BLYhUDmnmVPVjcTWgc6gFT6DCYwbVieUD,TRUE,4,6600000,6600000,0,2
15178QQtWpx154LvTMzLSGEhqgsKs9CKdn,TRUE,1,401634294,401634294,0,82
1DCJnck76Nnuh6ijgLpFcX58gCwVQ4vuXj,TRUE,5,9055134,9055134,0,2
1Q7goH1sdJ1me1E2akL4tZfWQgT3f5Fkho,TRUE,4,16880779,16880779,0,8
1N6dubqFmnyQ2qDWvi32ppVbc3kKMTYcGW,TRUE,5,7021812,7021812,0,2
1Jtcy9JJq5kr5nzk5foBEfaw8LHdUFQrng,TRUE,4,438393994,438393994,0,70
1ANFoTP6ETjBfL6o3ZhJm1jag1x1KAbAxZ,TRUE,1,1700000,1700000,0,2
1JoRT4ko63qkYHXZQ9JuC4bDPiAqhfMEUJ,TRUE,4,27440508,27440508,0,7
1HqJ2JWn2c1WsXfVhGTnfUMTYBsddwGgL6,TRUE,5,42043318,42043318,0,4
1CjmrQz7z3vojTT68AxX9FR1qjNWwTouLp,TRUE,5,69428155,69428155,0,17
14Weo22BE573DAmZSw5ga5PrLMb2oChWg7,TRUE,5,8659217,8659217,0,4
14Z7anaTwSVpnzzoxnHvcCBjDvR9zDNWek,TRUE,4,442257,442257,0,3
1DHymxN8JqSwECGLPVbRMVWXrod8vvii5A,TRUE,5,33835921,33835921,0,6
1K9QiwYSU6tmysgQESkb1TZPaY2hyjeEaA,TRUE,5,12175180,12175180,0,5
1QLbLbgAB7XkXf9uotN9SESrPhrWEMgVdg,TRUE,1,87834200,87834200,0,11
17miid2m38nshNEV7xhhgrXbuPzuz9p2rc,TRUE,4,19799908,19799908,0,6
1DiKcm6catdJwaxaEZq7mwgdLHQx91MjBs,TRUE,5,18700223,18700223,0,7
1BQVetZ1wdKfcTvg5524Q6qaLnsVfBPS2A,TRUE,5,26076663,26076663,0,12
16K43qyzzZZZ7cEm5cTz77GTa1qScQcjj5,TRUE,4,88757924,88757924,0,13
1PEQKi2DLE47KRq5eu1jRourciX5YR6Kxy,TRUE,1,6024517,6024517,0,2
18N8Sx7EXS9CvRaenmJFgs5MJipe13oJJp,TRUE,5,9824704,9824704,0,2
14DacnxAWvYTgd3uDaR3CFC1AipLmRtjr7,TRUE,5,17373540,17373540,0,3
33xiyWt8rKrRpRGsWZbCmkczbGaLmQmb5q,TRUE,5,39047580,39047580,0,5
1Q87LC9be6YsBe5V8yqSMRR6LmF493xoBM,TRUE,4,14838878,14838878,0,2
14H8TULh8pw6RDB897Shtx88jobVu3RaVU,TRUE,4,27155521,27155521,0,5
1EHDCx1rXd7w6SguvcneeotsPhyDaetGKm,TRUE,5,23672264,23672264,0,12
14wJMVaw6GuMo64RB4HwfuhSraX8UmUxEU,TRUE,5,52225862,52225862,0,34
1LfYcbCsssB2niF3VWRBTVZFExzsweyPGQ,TRUE,5,15466586,15466586,0,4
1FC3TPHa4MQCeQ1JSeRwnZK21qSwNYrgw6,TRUE,5,92342006,92342006,0,26
1C1ehibCgeuLwF4VbSAzoDapDLbKtjivbP,TRUE,4,9627500,9627500,0,2
3J1PVi9j9kF5TJN1H1iL7jLXQEdKZ1MKp4,TRUE,5,31396807,31396807,0,6
1DKeRSqnY24m6qEBLshJtshhcMjhMmfYot,TRUE,5,1206,1206,0,2
1C2EbKJCZKtHMJawxBqyzZ9SHQVwRyfist,TRUE,4,11368976,11370976,2000,3
34ZY6mEErHSZ76KAdHhNM3vAcpRckCRLqS,TRUE,5,9933425,9933425,0,2
18yTDtmrUeRAdjC2gNscnbV6Dfn6UUsaMk,TRUE,1,2123894,2123894,0,15
3LVQTy891dEXkWxx7QhvVut2hMAge5i8Uk,TRUE,5,21983476,21983476,0,8
1KDG4P2Hv6gQWjWk4DVy5Tn8TmcKVXiJy3,TRUE,5,868243041,868243041,0,2
13nsNBfoVwXDHY4puRD1AHjARbomKhsxEL,TRUE,4,14446489,14446489,0,5
15yF8WkUg8PRjJehYW4tGdqcyzc4z7dScM,TRUE,5,5368327,5368327,0,4
13Y854A6VF3PMqBRfcbcQrvMgZGjT2s8Fo,TRUE,4,406021411,406021411,0,42
1HHbFUMjD2nAUanaDJvrHg9mZonxhNrgnr,TRUE,5,10400325,10400325,0,4
1LPF16BMZjaGFxzCe5U7bxLHgjyJ9rMB14,TRUE,5,96494368,96494368,0,22
15U5xi3zh5j3oXAqMDeuYyf3o1b5Zyfj7P,TRUE,5,79500864,79500864,0,11
17K18Wf4ht8pi3gu84rKHJjp7SfwZiHART,TRUE,4,5915206,5915206,0,3
1ubf2NY7wKbXBf8w9iTyjkyjXntV4UGjX,TRUE,4,13014,13014,0,3
14bscQz6FSjUyUgEv5NxjeKUFtY3yR1cCu,TRUE,5,6320530,6320530,0,2
13JwXoHHdtZpWxsyph5avNds19Ys1tG3TW,TRUE,5,9794698,9794698,0,2
18BJwpv2RVfCZQP2D4WaduZwef7sXFwP4L,TRUE,5,10887158,10887158,0,3
13fdyeZuzmrUsDo3DHvZJmbBzYtF9pVQ4e,TRUE,5,37901000,37901000,0,5
16htiAFUVMXCsUMfvpPJFUuGRyvtxw1To9,TRUE,5,34542280,34542280,0,11
17ofNz6wmmQVuAhjv2JqyRqnxLDn2zrWpX,TRUE,5,21528890,21528890,0,3
1Do5U1sHtXGhoSiSbYvLfe47RdGnX7Lhje,TRUE,5,84514428,84514428,0,14
158r99HsERpiBqWg3w2FCPHbUfkXG8Zxsd,TRUE,5,29692829,29692829,0,7
1MgMSJxzTxXwd387huWy63CY6Lj4T9jUw,TRUE,4,17982075,17982075,0,6
16STuWBH3U5Pah3LGgbMLUu56SEmrsRbfT,TRUE,5,62441302,62441302,0,7
1EsECgo58y2DqHZPuFT3P4Dm4adUcP3Y5F,TRUE,4,18992631,18992631,0,5
17yshaYmvdp4yjU3WoCwowh6HHjTfEGDuG,TRUE,5,35793328,35793328,0,7
1HouKKY29benTnpiP2vVdLcKamN4NJrksk,TRUE,5,5373801,5373801,0,2
1NP127vvSRFTSLNVdqL43dPgBrdLvQTwVT,TRUE,5,40143656,40278124,134468,16
14wbmP3AVdsMNz3F3R2ue8KhcKyLgmfMF5,TRUE,5,13770079,13770079,0,4
15Q5a6gHDaAtqFE3uEhfAhY8PqJiaw94vT,TRUE,4,3471429,3471429,0,2
1B9FQu7y8GJj9MVu9k3kRk8QVvp98w6SAy,TRUE,4,32135793,32135793,0,10
15bbfkGkNMjz857G5ya4RNRo5dWb1dRsxR,TRUE,1,9342288,9342288,0,4
1K2NWup31NUSUk56BJMTkB68Qpa34N7uxV,TRUE,5,106543110,106543110,0,28
19P1EZqopzMAb3UhdBoBtBJFBkAiVz8U7,TRUE,4,15619453,15619453,0,11
1NiXnj8DcDTnawYqz57GeVRMxw6WDTy3ba,TRUE,5,19242461,19242461,0,6
1CemrDkdcYsmNUNgqD97P8A5SBDbHZRvys,TRUE,5,10083265,10083265,0,3
1KkvvGKNwkDTBwX9u8R3qFFMS8VZmb3KyD,TRUE,4,0,1000,1000,1
1JaZ7Bwp8T431EMTip49bEHPxwCUsJ3ckN,TRUE,4,2553,2553,0,2
1PUrx9DXS2SYg3dytWTHJvS3BNWKzmXhso,TRUE,4,5030000,5030000,0,2
1LHZd7kFgHBY21JQddmL3e3uQJxxUKEzbE,TRUE,1,19700000,19700000,0,4
1G9bsrybjkue8HzjvxJxXtcWaupQ8AK4FF,TRUE,5,37760798,37760798,0,5
13yAsTuS6MyjNUYde4EBabTZJFfZBRTZu1,TRUE,5,20761660,20761660,0,3
11FehHjarWHJmypZ174GYjc9PVsX6QxLh,TRUE,4,68233024,68233024,0,9
1NNuRz8kztuXym8eepzaHoQ5aVVv1NG4qQ,TRUE,4,7270000,7270000,0,2
122EGnFknf3MMzX985Ndd3ZN2m2szENJAV,TRUE,5,39088616,39088616,0,10
1CMBC1Mj86GHmbwzcMMP8xUe1hQTwk4Ds7,TRUE,5,11283739,11283739,0,2
15xmLXBr6rX7c87LRWXswHjCqnvuqJpMwg,TRUE,5,94143800,94143800,0,14
17g4ojSxBNCUr9zjR56ojpQPMLzHpELzhL,TRUE,5,0,11687965,11687965,2
12hBxZ7mzn3LgT3SjCsS6yS4tVefPBWCPt,TRUE,4,6333463,6333463,0,2
1Q2pVgd9YradB42risptr8tsydKrVDSD2A,TRUE,4,61076391,61076391,0,9
13owoS8yrG4NxjhR8nDDHGybK4Hsvf4Urj,TRUE,5,22548550,22548550,0,7
1G8wkSP6Y25prBbrkB9JTbuEVD8Dua9qY6,TRUE,5,53419000,53419000,0,10
1LXYemDjUHmFzijqGBHhdABe1z3HNzP5Ae,TRUE,1,27345821,27345821,0,6
1MAn63Bi4KatuDdGi6FnLxv6xg91qqgRdQ,TRUE,5,57162616,57162616,0,10
1KLxHbYwYYM7B5jWWyaZ58Bs413BT65n1B,TRUE,1,23097126,23097126,0,35
1BdGmuR5aqvKHbaPbxURscGQ1ZPjLi88uh,TRUE,4,10774032,10774032,0,2
19qVwgNR4U9apPfy7gCZb5AFUr4HGVAKD8,TRUE,5,23875215,23875215,0,10
1KQYyYz3TLSyB33JAzRqkgzX4zjUA6MG1n,TRUE,5,22381203,22381203,0,4
3ABE4BZkwv2ubYYGhUtNxL57gMwenUEuNW,TRUE,5,5437490,5437490,0,2
168HEAhYU9rRSKmGjyZ7UQrkZAra6sBNTK,TRUE,4,4.36E+11,4.36E+11,0,104734
15pkXf43BKLWjTGGny93mgmyEEKCuDGqNP,TRUE,1,9474142,9474142,0,2
33o6fAkktWtfSveaAtEjKqe17DjGShuuQL,TRUE,4,7053343,7053343,0,4
1Mzb3fyHRncw2TcJvTnW2E49VFNQyn7ur9,TRUE,5,1714350,1714350,0,2
122WV4FMYAdHnZYVdkhWMgcZkhY2ewK5LC,TRUE,5,10276528,10276528,0,2
1BRhoVkhW5CPkwwjwp6FNWNPc9fAnX3b2S,TRUE,4,19313271,19313271,0,3
1CHgsKymRgjVHtmVo1EujGpCs3umkbiLwR,TRUE,5,3896605,3896605,0,2
17sgjEQ4WPdKgK1nEnwvFsWGqEDpLtA1Pu,TRUE,5,1283007,1283007,0,2
1EiZNWXmqdk13X1c9j8F9RxcwH3zL4fCa4,TRUE,5,79736303,79736850,547,8
1DLxqiBm32dLBDb4D6WdX7J2QQeMi1E1xW,TRUE,5,4996620,4996620,0,2
14VE5wng3rTqEkpynzsk4jSNx4T3RmS8Zt,TRUE,5,7124663,7124663,0,2
1HF6fn9S17EDpkSUcEqqh8yyVphXQsrQZg,TRUE,5,42747055,42747602,547,8
17fjtBvkQCMJduzZQB4GZtxJvxgXrceSMt,TRUE,4,57673202,57673202,0,18
1FxkCvhsTDqpncSkJXepnyPbBoaQDRsvmT,TRUE,4,52502942,52502942,0,9
1L4xeix6RJrMUwNBZA9YSgfCZmHgPuN5pe,TRUE,5,27908,27908,0,2
1Niyhcqd8MNT8tpRs8gK6Ho3V8fJy2wbF,TRUE,4,50050688,50050688,0,7
1DvMojXqwqc4UtHaPJiqktnc41CJSCkmRB,TRUE,5,54330392,54330392,0,12
18DsJcraqo15WDyYxpp4UuR5vrNBEF3o58,TRUE,5,35416868,35416868,0,27
1CyTtdjWv4Dg2VFKhW4nP374P4RpJ5cBGu,TRUE,5,10810133,10810133,0,2
17nhAbZGm4UmSVj5Zx8amwAbjVXcxGtEAz,TRUE,4,7031358,7031358,0,4
1CDKLgab6xUnAwP5q5x3jdDy8978Bt2iCZ,TRUE,5,18964762,18964762,0,5
19MKVz5jTzrwXHmnPKyzKJrKzubGk7ybR2,TRUE,4,28905574,28905574,0,6
17daaN2oT4C4b4YLdjUwg673y6xL55R24G,TRUE,5,18090502,18090502,0,7
1DpfAYoWGpTprX3cRg6mnUuYqNm3eXiR4F,TRUE,5,10501829,10501829,0,6
15mgxh8neVVkwM1z9TYo9Ak7NZqp6c9rFT,TRUE,4,24643353,24643353,0,7
1EifvxEfQnWzSBHDCjf3FrQjZ1mw76Yh8R,TRUE,4,12707969,12707969,0,9
1LUEW1z4YEL3Qim5ZoP818KvMJmaDFhfp6,TRUE,5,0,13245,13245,1
1P2xW3dAjbD5rz6H7Ej46puSS2Ep3Mh1uQ,TRUE,5,5582239,5582239,0,2
1AfwxZ8nYzwEzME39PuqVZU7Mn73XxQTqq,TRUE,5,24340752,24340752,0,7
1DncGbKqS9oHhx9mQtuzMtEjYYBgswkiDa,TRUE,5,13703810,13703810,0,3
18CyG7tbZypAQCQ25Y3HMLjLMFD9y7hZSN,TRUE,4,6743000,6743000,0,2
1PkwE8b3Exg1Y4VjiomtzwNuaos3YQNu2B,TRUE,5,34068344,34068344,0,7
1PgnnLkZfG4NuSU6aTK2xtJWwg9nzuCM1A,TRUE,5,24759697,24759697,0,7
1NvwQchudHai3KcqDkwTGgNzHK9YrWHzV6,TRUE,4,26304100,26304100,0,4
1Lzto1zzLWAQiap2L4X5xVD9D5NdgezAgv,TRUE,5,12906887,12906887,0,3
1Kthc8Ukv5RJ8T2TovAwVdj2RUXSmyVAxp,TRUE,5,13258913,13258913,0,3
18HYmUsBNpjiFzyWBaT771deGiqxu37Lv8,TRUE,4,21806848,21806848,0,5
1FCFYKzJHbKDcAL2wX8hpZdUdGJcfkWfxd,TRUE,5,6864587,6864587,0,2
1Dg5UsxMEG41TC3i9ugxcFV6cVtz8cpfXE,TRUE,4,108726113,108726113,0,24
12rXGKW3dVmyUCTTuSUpP8dm118Di4MHhd,TRUE,5,18733202,18733202,0,4
1FErgudo2nCpuu9XSLJkSiqQBy62N1weiy,TRUE,4,81523995,81523995,0,18
32VGMASwf5he5MfeqaE37yCzi5NPybmSFb,TRUE,5,41939341,41939341,0,13
1PXfgCjaBYvbQphAKuDNQoGrUSUbJ1NgRk,TRUE,5,27688807,27688807,0,8
1E7SzCPq9dzTK9r11proihxKqnbMNADpuz,TRUE,5,141947374,141947374,0,28
1EuACsW2dRECausKxA96yPGLNbWDFHL5Kz,TRUE,5,26358263,26358263,0,10
1k8fn2VMauUeHKuPuF5jqcVbVUw58Dc1H,TRUE,4,131501563,131501563,0,23
18fsXKC6npbYsfVp8B6LmRKuJxbUxv5yKG,TRUE,4,91428863,91428863,0,23
1LnpdyMJ7ZBWFKsZtptiDHyx1SvBeNdX8U,TRUE,4,11057100,11057100,0,2
1NKrw3sP7C9igNozkB2Pd4VnZuk8d6WGV,TRUE,5,27095,27095,0,2
1Jjj8sDy7fevsng7j9yp6GVvRHuRUvAXJC,TRUE,5,9647506,9647506,0,2
1McSB8Ac9uv8dsFsTqxhDsWAtTRSPZjQa6,TRUE,4,10691991,10691991,0,2
1AirieZr8Ax9gUjZhyVeZqJzGaAkvUEBqq,TRUE,5,38842866,38842866,0,10
1MuJ6D9z1R2XzVt1Wf8qscBYCh5xtzJxf7,TRUE,4,10685179,10685726,547,3
1Hs6NgiPLw5Ne4iFJG2PJ4yPvfAVrGLLuW,TRUE,5,134775230,134775230,0,21
162DnzzVEYbJYaFKnTB9N2oaqFdL9Cq4oV,TRUE,5,18475742,18475742,0,7
1DZeuHWbitizaUAHYTqpiRbVz2g4xeQaq2,TRUE,4,82237157,82237157,0,16
1LHf6YFkunPBu8XTvVFb9Am1bf1JhdutaT,TRUE,4,65850224,65850224,0,16
19LfYzjCt7JYWWpKNsRLrtwpuBjGbiVfvL,TRUE,5,10590597,10590597,0,2
1Mo5Sazr9LLLijnatFXrN5fgmeJzXRWW8E,TRUE,5,73074786,73074786,0,10
18EcFkvFiBGpFGoH76cn6a7eAaJ4eh5yLi,TRUE,5,29116100,29116100,0,2
12xVptHoko74jNFkJC7PUJyiVafMF7eJkk,TRUE,1,13756,13756,0,2
1DrLXQvhXC5ZqK24VA4Kdu1jpokszfqAFT,TRUE,5,1156484687,1156484687,0,55
1NZGKApaHsT6yxrxJ9xwF8QgGsdWQynwam,TRUE,5,27530139,27530139,0,6
15JreoKFrNmuKrnaF84HQdAqQa14kbwYAm,TRUE,5,281475230,281475230,0,11
1G9EMBaqjnQuRo76uNbCCAZHL3mnrobvc5,TRUE,4,73725122,73725122,0,22
14X3cD4W6rNmb1j15hbbYTUADSjRLPYWDW,TRUE,4,116359094,116359094,0,24
1ApjB7Q5pxxE4aowv83bMZW5tbkTL5AZgE,TRUE,5,13169546,13169546,0,4
12grkTfkHXH2qsRzGWGGKSKyrbHwLXykfP,TRUE,5,25800000,25800000,0,4
1FozPQAdL4c7YeYdBzGZwMnHjyu2gP4Sy3,TRUE,4,27909,27909,0,2
1FauaDkFNCQpdmiYJwC8iwjPvkhM1bZgUL,TRUE,5,14192135,14192135,0,2
12ztSujfkW88ocai46QnaTXGGZ6mbLwyY4,TRUE,5,139691444,139691444,0,18
1AKXixNS6Kcgu8fyGtTv387k3x57jPKkuk,TRUE,5,19101061,19101061,0,7
13zDAmXLJKNfPyKo7GihcD4fbaTH5UCqaL,TRUE,5,116173955,116173955,0,10
1D4q3BqWCNauNah4ABgrPBRJEwRtUK8eMF,TRUE,4,344893932,344893932,0,71
15sDiqmTdpWQhRzhCiqLxRcyBupegExEdm,TRUE,4,182553792,182553792,0,39
19uVcUH6kMpFvG7VygkWPWSMQYiLndggX3,TRUE,5,198305383,198305383,0,24
1LJWmhCZWhtVH7q3MxF6w5wgpNJbps8sDf,TRUE,5,89832016,89832016,0,12
1HgZgGTH7BmyYVMcyRuUheLBafMhPhd66G,TRUE,4,26491027,26491027,0,16
1D1CJ5msCAzvc838x5ZmfNWVv6d94U5grH,TRUE,5,12152442,12152442,0,4
1MZS9Se29qJExQCCsWB9p1CQ9FFtPUsFkZ,TRUE,1,10595067,10595067,0,2
1NFbK6AyGy8CzBqYnv2YzATJF7jXWyhjHn,TRUE,4,308653,308653,0,2
1CFfixNyiN8VFN12rgjq4pYarxmke2KTMc,TRUE,5,15115064,15115064,0,10
16ZsEdEMNU7iavAEeqrUD3gkD1JmzBz1U4,TRUE,4,13601246,13601246,0,3
15PxtH2JYYeGRF9yGNm9fNvhARyJsbDeJe,TRUE,1,14187886,14187886,0,3
1JQymC63oneHdXbKtdcDqgS1Jjm2eTZoxy,TRUE,5,10945000,10945000,0,2
1PawSFRREHVmhtex867Boiwn9qKVhBjzXy,TRUE,5,36970569,36970569,0,6
19rchvmuFkVZLFQWaKo4sz5ieeuBxJyCBZ,TRUE,4,33341779,33341779,0,8
13DaGsSqXkxBuavv94CM5B3N93aqX9Ww6Y,TRUE,5,14107698,14107698,0,2
1CRzBr2rNdwNKN3Zdr3YJjiQS7kAZas8nK,TRUE,5,0,9303,9303,5
1P76724SU6VHgXhwgfoHPA6L7tMmqrDDeg,TRUE,1,13740007,13740007,0,3
1LJ2d99EEBZQ4VYCXYYSMU55ZV9KFJVSov,TRUE,5,8890333,8890333,0,2
16Wnc2ZhXihhrvD8wuXZVnN3RatYf2Lk7j,TRUE,5,14187517,14187517,0,3
15ZewbTom4PJ2sqXzj3GYsBiEUHCPWPx6R,TRUE,4,13007870,13007870,0,2
1LRhBk4fTSxxq4zuYrCerumhSKNSdyA9aG,TRUE,5,14055760,14055760,0,3
1HSVgtrQvDnUBvPDrRNj2qBGKEUTqoy6MZ,TRUE,1,12669916,12669916,0,6
12K4Ho56dHcd3GjEejYrVF2UfPgQZegBSB,TRUE,5,546,546,0,2
15ubvkdf73w5ober8sSsZizF7mNfY8nsbg,TRUE,5,6250000,6250000,0,2
1K6aBBFqqvMtMWk2bMgBFZnXaqEUWQgQaM,TRUE,4,10560218,10560218,0,2
1PTSbQAoFHGAWEYjW78Q5uHkgdJg9Ri2G,TRUE,5,15631413,15631413,0,6
1CKh2vyFGwEBBXS9dNRmSgaAP9xK1JntBv,TRUE,5,11900000,11900000,0,2
1GCg3cdPBkoVvcnzeD5MQzLVN1Jtz91Nub,TRUE,5,46122484,46122484,0,8
19zmimRqLe2bZXi5EehBrcfnetrNXENwzC,TRUE,5,14000000,14000000,0,2
1QBsc6JUrRrw9vsVkmhh2WWxdFXmXU4AnZ,TRUE,5,10840000,10840000,0,2
16rPQHC5vVrYn9Y8RLQETNxSgiHgAP1dT5,TRUE,5,13626477,13626477,0,9
15G7mYB7osYEbhv67RvThGswenRrkVm578,TRUE,5,14000000,14000000,0,2
1JbWYymumCDjEqKYZE4uFJqwKXqz7J1SKJ,TRUE,5,28100000,28100000,0,4
1LJNYEhpg7KzgqRewTsRtjiHRLQP2epgfD,TRUE,99,68318098,68318098,0,9
1EuwjjeFdD6FWiXt6YGyQLCkMLg55PCc6T,TRUE,5,12449199,12449199,0,2
15U48PR1KhU3rWxhQKfNxXhUDxfBhQsTor,TRUE,4,13950000,13950000,0,2
1Lpg9WSBm6ySG9ojDVyyMYWXcugF5FsZPt,TRUE,5,10067000,10067000,0,2
1AHNN4tkuKiEjbMVnMzkndcqC3a9pveR57,TRUE,5,183644761,183644761,0,14
1GrjRTYYQAtUxgTrNpSxL6CM3enemYSnHf,TRUE,4,53245736,53245736,0,10
1FHjKnKHwVvUGA874ubB9kFN3seaW3c8oa,TRUE,1,12146501,12146501,0,7
1GXTMHxTwfoErs1Y8jUTvFFHocugAJVUZz,TRUE,4,1078778,1078778,0,8
1DKnE3JaVaSSg3Ghg3S61a1yatRrstpdvj,TRUE,4,45039183,45039183,0,10
19A5rdrxb4MREtyGWo944uRoNDBxBPNNG8,TRUE,5,45581303,45581303,0,8
16VYFArhmR3Qj3opZ6eGYd1BZHMLLyq5SU,TRUE,5,132188011,132188011,0,13
15x7mh1bXKSdBD3etMcZs4DhDq63pJRxhY,TRUE,1,16576633,16576633,0,10
1KVX9hCnQ9MfSoEFyxqAXGFXdTFNyzD22n,TRUE,4,314729,314729,0,2
1Cn1y9GWiTDYXawsKuCWA92J4MfwTaP1Qr,TRUE,4,11816500,11816500,0,2
19QmYPTkYoQPiD1FHE4BsYfqnUmQHYDyLF,TRUE,5,11332817,11332817,0,8
1NAy3QQAUmRMWBM6z4VxJNvfxurjR4HVku,TRUE,99,1070514235,1070514235,0,19
12cmaa9iJeqR5caEvxzhrPHA98BezARVUg,TRUE,5,4999400,4999400,0,2
16877R7pYKMmLJBSZYAPqC5gSTY9R43zim,TRUE,5,28002014,28002014,0,6
1EfG76Xyi2X32Dpi5em5eGdXdcDL4A8j1v,TRUE,4,20469915,20469915,0,6
15TPyHuk1mEN5E2vbGz2MzcEdSQFr3UbF8,TRUE,4,63497889,63497889,0,12
1B567KBJcMwtbp3FyZ1BFudQvn9ojWKEEB,TRUE,99,298566850,298566850,0,13
19h6SGsyMNBcrmrTF6BzcU4cos7byPEKHf,TRUE,5,55272969,55272969,0,14
